geneid	length
JG24_g14019	665
JG24_g1402	5626
JG24_g14020	523
JG24_g14021	2117
JG24_g14022	689
JG24_g14023	533
JG24_g14024	329
JG24_g14025	995
JG24_g14026	587
JG24_g14027	1040
JG24_g14028	664
JG24_g14029	437
JG24_g1403	886
JG24_g14030	305
JG24_g14031	350
JG24_g14032	1595
JG24_g14033	1244
JG24_g14034	488
JG24_g14035	1454
JG24_g14036	413
JG24_g14037	1001
JG24_g14038	1058
JG24_g14039	599
JG24_g1404	1108
JG24_g14040	1061
JG24_g14041	779
JG24_g14042	1742
JG24_g14043	827
JG24_g14044	971
JG24_g14045	413
JG24_g14046	1208
JG24_g14047	587
JG24_g14048	830
JG24_g14049	206
JG24_g1405	8120
JG24_g14050	4096
JG24_g14051	1289
JG24_g14052	554
JG24_g14053	1105
JG24_g14054	425
JG24_g14055	654
JG24_g14056	1493
JG24_g14057	1514
JG24_g14058	683
JG24_g14059	1699
JG24_g1406	298
JG24_g14060	683
JG24_g14061	2107
JG24_g14062	383
JG24_g14063	199
JG24_g14064	593
JG24_g14065	260
JG24_g14066	578
JG24_g14067	554
JG24_g14068	935
JG24_g14069	1178
JG24_g1407	289
JG24_g14070	595
JG24_g14071	677
JG24_g14072	287
JG24_g14073	392
JG24_g14074	1598
JG24_g14075	359
JG24_g14076	2606
JG24_g14077	530
JG24_g14078	509
JG24_g14079	764
JG24_g1408	792
JG24_g14080	1454
JG24_g14081	728
JG24_g14082	998
JG24_g14083	3601
JG24_g14084	545
JG24_g14085	677
JG24_g14086	248
JG24_g14087	170
JG24_g14088	3803
JG24_g14089	3320
JG24_g1409	2921
JG24_g14090	1852
JG24_g14091	1109
JG24_g14092	1031
JG24_g14093	757
JG24_g14094	875
JG24_g14095	1548
JG24_g14096	566
JG24_g14097	703
JG24_g14098	791
JG24_g14099	581
JG24_g141	2576
JG24_g1410	949
JG24_g14100	386
JG24_g14101	573
JG24_g14102	532
JG24_g14103	1937
JG24_g14104	1238
JG24_g14105	260
JG24_g14106	977
JG24_g14107	1550
JG24_g14108	1622
JG24_g14109	1622
JG24_g1411	473
JG24_g14110	659
JG24_g14111	200
JG24_g14112	332
JG24_g14113	418
JG24_g14114	1295
JG24_g14115	182
JG24_g14116	590
JG24_g14117	2084
JG24_g14118	1279
JG24_g14119	1517
JG24_g1412	870
JG24_g14120	1034
JG24_g14121	539
JG24_g14122	6509
JG24_g14123	2132
JG24_g14124	592
JG24_g14125	8119
JG24_g14126	1133
JG24_g14127	1526
JG24_g14128	745
JG24_g14129	1427
JG24_g1413	1802
JG24_g14130	392
JG24_g14131	986
JG24_g14132	566
JG24_g14133	200
JG24_g14134	1947
JG24_g14135	3116
JG24_g14136	581
JG24_g14137	769
JG24_g14138	1535
JG24_g14139	1538
JG24_g1414	1138
JG24_g14140	626
JG24_g14141	1632
JG24_g14142	170
JG24_g14143	3604
JG24_g14144	590
JG24_g14145	950
JG24_g14146	425
JG24_g14147	895
JG24_g14148	602
JG24_g14149	683
JG24_g1415	903
JG24_g14150	2540
JG24_g14151	386
JG24_g14152	1007
JG24_g14153	2435
JG24_g14154	1235
JG24_g14155	254
JG24_g14156	374
JG24_g14157	969
JG24_g14158	926
JG24_g14159	392
JG24_g1416	2930
JG24_g14160	505
JG24_g14161	1886
JG24_g14162	515
JG24_g14163	3483
JG24_g14164	1106
JG24_g14165	889
JG24_g14166	767
JG24_g14167	623
JG24_g14168	794
JG24_g14169	398
JG24_g1417	3652
JG24_g14170	2257
JG24_g14171	1058
JG24_g14172	3539
JG24_g14173	860
JG24_g14174	1142
JG24_g14175	587
JG24_g14176	572
JG24_g14177	722
JG24_g14178	2055
JG24_g14179	671
JG24_g1418	2562
JG24_g14180	2705
JG24_g14181	2236
JG24_g14182	803
JG24_g14183	671
JG24_g14184	317
JG24_g14185	245
JG24_g14186	1250
JG24_g14187	803
JG24_g14188	1385
JG24_g14189	800
JG24_g1419	1317
JG24_g14190	4622
JG24_g14191	455
JG24_g14192	691
JG24_g14193	1049
JG24_g14194	881
JG24_g14195	562
JG24_g14196	788
JG24_g14197	3438
JG24_g14198	1583
JG24_g14199	304
JG24_g142	1557
JG24_g1420	3158
JG24_g14200	1610
JG24_g14201	220
JG24_g14202	1987
JG24_g14203	512
JG24_g14204	461
JG24_g14205	1533
JG24_g14206	3755
JG24_g14207	1944
JG24_g14208	400
JG24_g14209	533
JG24_g1421	2196
JG24_g14210	1046
JG24_g14211	1199
JG24_g14212	470
JG24_g14213	572
JG24_g14214	1262
JG24_g14215	620
JG24_g14216	1244
JG24_g14217	566
JG24_g14218	731
JG24_g14219	1280
JG24_g1422	1260
JG24_g14220	836
JG24_g14221	851
JG24_g14222	4241
JG24_g14223	296
JG24_g14224	1226
JG24_g14225	6367
JG24_g14226	1286
JG24_g14227	451
JG24_g14228	2397
JG24_g14229	1156
JG24_g1423	1571
JG24_g14230	1279
JG24_g14231	1298
JG24_g14232	1383
JG24_g14233	1719
JG24_g14234	1041
JG24_g14235	2986
JG24_g14236	1271
JG24_g14237	372
JG24_g14238	969
JG24_g14239	491
JG24_g1424	2780
JG24_g14240	1479
JG24_g14241	1623
JG24_g14242	1467
JG24_g14243	3607
JG24_g14244	1196
JG24_g14245	3735
JG24_g14246	866
JG24_g14247	866
JG24_g14248	1887
JG24_g14249	9414
JG24_g1425	7315
JG24_g14250	726
JG24_g14251	715
JG24_g14252	2352
JG24_g14253	1472
JG24_g14254	6689
JG24_g14255	1673
JG24_g14256	4190
JG24_g14257	1505
JG24_g14258	312
JG24_g14259	3661
JG24_g1426	3739
JG24_g14260	188
JG24_g14261	1863
JG24_g14262	3487
JG24_g14263	917
JG24_g14264	3788
JG24_g14265	2557
JG24_g14266	4083
JG24_g14267	387
JG24_g14268	4938
JG24_g14269	1653
JG24_g1427	938
JG24_g14270	2263
JG24_g14271	643
JG24_g14272	1611
JG24_g14273	1279
JG24_g14274	4816
JG24_g14275	482
JG24_g14276	2212
JG24_g14277	2546
JG24_g14278	1058
JG24_g14279	1738
JG24_g1428	4012
JG24_g14280	1904
JG24_g14281	559
JG24_g14282	1916
JG24_g14283	3235
JG24_g14284	1217
JG24_g14285	1678
JG24_g14286	2016
JG24_g14287	457
JG24_g14288	1915
JG24_g14289	1158
JG24_g1429	1387
JG24_g14290	1858
JG24_g14291	814
JG24_g14292	10197
JG24_g14293	2228
JG24_g14294	363
JG24_g14295	2460
JG24_g14296	2002
JG24_g14297	1508
JG24_g14298	374
JG24_g14299	2367
JG24_g143	2372
JG24_g1430	1193
JG24_g14300	1284
JG24_g14301	4589
JG24_g14302	1247
JG24_g14303	744
JG24_g14304	1424
JG24_g14305	2039
JG24_g14306	10227
JG24_g14307	10559
JG24_g14308	1689
JG24_g14309	1657
JG24_g1431	744
JG24_g14310	401
JG24_g14311	898
JG24_g14312	15408
JG24_g14313	2055
JG24_g14314	412
JG24_g14315	747
JG24_g14316	3717
JG24_g14317	1778
JG24_g14318	1826
JG24_g14319	5364
JG24_g1432	1237
JG24_g14320	1759
JG24_g14321	3510
JG24_g14322	3738
JG24_g14323	699
JG24_g14324	847
JG24_g14325	2755
JG24_g14326	9668
JG24_g14327	302
JG24_g14328	1430
JG24_g14329	1075
JG24_g1433	3032
JG24_g14330	219
JG24_g14331	213
JG24_g14332	7779
JG24_g14333	4385
JG24_g14334	9420
JG24_g14335	766
JG24_g14336	225
JG24_g14337	5614
JG24_g14338	450
JG24_g14339	1926
JG24_g1434	730
JG24_g14340	858
JG24_g14341	4160
JG24_g14342	710
JG24_g14343	5064
JG24_g14344	5052
JG24_g14345	251
JG24_g14346	871
JG24_g14347	9831
JG24_g14348	9936
JG24_g14349	6584
JG24_g1435	545
JG24_g14350	2755
JG24_g14351	1725
JG24_g14352	13676
JG24_g14353	8017
JG24_g14354	448
JG24_g14355	1162
JG24_g14356	825
JG24_g14357	1611
JG24_g14358	1506
JG24_g14359	407
JG24_g1436	1125
JG24_g14360	311
JG24_g14361	1088
JG24_g14362	2058
JG24_g14363	291
JG24_g14364	694
JG24_g14365	707
JG24_g14366	311
JG24_g14367	407
JG24_g14368	3514
JG24_g14369	3440
JG24_g1437	1300
JG24_g14370	1252
JG24_g14371	1427
JG24_g14372	472
JG24_g14373	2470
JG24_g14374	1950
JG24_g14375	2813
JG24_g14376	1096
JG24_g14377	1614
JG24_g14378	213
JG24_g14379	2003
JG24_g1438	776
JG24_g14380	1129
JG24_g14381	877
JG24_g14382	671
JG24_g14383	931
JG24_g14384	1915
JG24_g14385	2392
JG24_g14386	3141
JG24_g14387	5145
JG24_g14388	1650
JG24_g14389	1713
JG24_g1439	629
JG24_g14390	1231
JG24_g14391	847
JG24_g14392	5701
JG24_g14393	1884
JG24_g14394	1998
JG24_g14395	5440
JG24_g14396	1881
JG24_g14397	2610
JG24_g14398	1885
JG24_g14399	3988
JG24_g144	775
JG24_g1440	3230
JG24_g14400	4615
JG24_g14401	3040
JG24_g14402	1818
JG24_g14403	320
JG24_g14404	434
JG24_g14405	3103
JG24_g14406	171
JG24_g14407	1559
JG24_g14408	717
JG24_g14409	1805
JG24_g1441	748
JG24_g14410	5834
JG24_g14411	1103
JG24_g14412	693
JG24_g14413	2699
JG24_g14414	531
JG24_g14415	2637
JG24_g14416	1021
JG24_g14417	2202
JG24_g14418	211
JG24_g14419	833
JG24_g1442	1090
JG24_g14420	2373
JG24_g14421	638
JG24_g14422	1712
JG24_g14423	2449
JG24_g14424	2511
JG24_g14425	901
JG24_g14426	162
JG24_g14427	3444
JG24_g14428	1595
JG24_g14429	1589
JG24_g1443	2508
JG24_g14430	2492
JG24_g14431	570
JG24_g14432	2167
JG24_g14433	2677
JG24_g14434	1578
JG24_g14435	1500
JG24_g14436	208
JG24_g14437	912
JG24_g14438	2083
JG24_g14439	2342
JG24_g1444	2700
JG24_g14440	3106
JG24_g14441	6358
JG24_g14442	242
JG24_g14443	1930
JG24_g14444	1066
JG24_g14445	12132
JG24_g14446	1728
JG24_g14447	983
JG24_g14448	326
JG24_g14449	1664
JG24_g1445	920
JG24_g14450	889
JG24_g14451	2175
JG24_g14452	5429
JG24_g14453	5244
JG24_g14454	669
JG24_g14455	504
JG24_g14456	7741
JG24_g14457	1188
JG24_g14458	2210
JG24_g14459	1978
JG24_g1446	3522
JG24_g14460	1244
JG24_g14461	1141
JG24_g14462	3887
JG24_g14463	483
JG24_g14464	1044
JG24_g14465	3310
JG24_g14466	5260
JG24_g14467	455
JG24_g14468	1376
JG24_g14469	190
JG24_g1447	1807
JG24_g14470	6107
JG24_g14471	12060
JG24_g14472	3962
JG24_g14473	1272
JG24_g14474	1160
JG24_g14475	1427
JG24_g14476	744
JG24_g14477	7715
JG24_g14478	1399
JG24_g14479	3337
JG24_g1448	1052
JG24_g14480	983
JG24_g14481	2737
JG24_g14482	6374
JG24_g14483	2196
JG24_g14484	3553
JG24_g14485	1788
JG24_g14486	1598
JG24_g14487	1947
JG24_g14488	2369
JG24_g14489	2858
JG24_g1449	7405
JG24_g14490	347
JG24_g14491	192
JG24_g14492	5682
JG24_g14493	2371
JG24_g14494	870
JG24_g14495	5976
JG24_g14496	2099
JG24_g14497	1957
JG24_g14498	4411
JG24_g14499	809
JG24_g145	1321
JG24_g1450	1105
JG24_g14500	243
JG24_g14501	280
JG24_g14502	810
JG24_g14503	1921
JG24_g14504	1361
JG24_g14505	2655
JG24_g14506	1859
JG24_g14507	5311
JG24_g14508	258
JG24_g14509	379
JG24_g1451	1087
JG24_g14510	569
JG24_g14511	3782
JG24_g14512	730
JG24_g14513	314
JG24_g14514	1091
JG24_g14515	795
JG24_g14516	2486
JG24_g14517	582
JG24_g14518	3724
JG24_g14519	1790
JG24_g1452	1589
JG24_g14520	4034
JG24_g14521	5181
JG24_g14522	2105
JG24_g14523	2980
JG24_g14524	6844
JG24_g14525	3144
JG24_g14526	5819
JG24_g14527	311
JG24_g14528	5020
JG24_g14529	356
JG24_g1453	1090
JG24_g14530	3078
JG24_g14531	351
JG24_g14532	876
JG24_g14533	4005
JG24_g14534	2020
JG24_g14535	4985
JG24_g14536	751
JG24_g14537	4777
JG24_g14538	2638
JG24_g14539	12523
JG24_g1454	683
JG24_g14540	772
JG24_g14541	923
JG24_g14542	287
JG24_g14543	1132
JG24_g14544	1132
JG24_g14545	1882
JG24_g14546	4322
JG24_g14547	1657
JG24_g14548	3769
JG24_g14549	4559
JG24_g1455	369
JG24_g14550	742
JG24_g14551	1616
JG24_g14552	694
JG24_g14553	881
JG24_g14554	8020
JG24_g14555	7931
JG24_g14556	2645
JG24_g14557	2212
JG24_g14558	1930
JG24_g14559	261
JG24_g1456	183
JG24_g14560	1168
JG24_g14561	907
JG24_g14562	3495
JG24_g14563	368
JG24_g14564	1431
JG24_g14565	1542
JG24_g14566	1673
JG24_g14567	493
JG24_g14568	1105
JG24_g14569	4102
JG24_g1457	575
JG24_g14570	6161
JG24_g14571	797
JG24_g14572	431
JG24_g14573	782
JG24_g14574	824
JG24_g14575	2128
JG24_g14576	2980
JG24_g14577	495
JG24_g14578	188
JG24_g14579	389
JG24_g1458	579
JG24_g14580	1001
JG24_g14581	940
JG24_g14582	420
JG24_g14583	815
JG24_g14584	361
JG24_g14585	738
JG24_g14586	6725
JG24_g14587	1183
JG24_g14588	539
JG24_g14589	260
JG24_g1459	5218
JG24_g14590	1607
JG24_g14591	677
JG24_g14592	683
JG24_g14593	2971
JG24_g14594	11769
JG24_g14595	2628
JG24_g14596	1871
JG24_g14597	237
JG24_g14598	2856
JG24_g14599	1666
JG24_g146	1881
JG24_g1460	6178
JG24_g14600	7093
JG24_g14601	1014
JG24_g14602	2841
JG24_g14603	710
JG24_g14604	7139
JG24_g14605	1029
JG24_g14606	345
JG24_g14607	1242
JG24_g14608	176
JG24_g14609	2479
JG24_g1461	771
JG24_g14610	1253
JG24_g14611	5713
JG24_g14612	1573
JG24_g14613	1830
JG24_g14614	2485
JG24_g14615	2682
JG24_g14616	614
JG24_g14617	583
JG24_g14618	1459
JG24_g14619	7737
JG24_g1462	6013
JG24_g14620	512
JG24_g14621	1923
JG24_g14622	1621
JG24_g14623	1112
JG24_g14624	878
JG24_g14625	215
JG24_g14626	5358
JG24_g14627	2799
JG24_g14628	1194
JG24_g14629	1834
JG24_g1463	1828
JG24_g14630	1577
JG24_g14631	975
JG24_g14632	4049
JG24_g14633	446
JG24_g14634	557
JG24_g14635	1687
JG24_g14636	2738
JG24_g14637	1818
JG24_g14638	168
JG24_g14639	1491
JG24_g1464	351
JG24_g14640	3211
JG24_g14641	9266
JG24_g14642	992
JG24_g14643	519
JG24_g14644	1144
JG24_g14645	682
JG24_g14646	2438
JG24_g14647	1606
JG24_g14648	1900
JG24_g14649	1053
JG24_g1465	2825
JG24_g14650	1166
JG24_g14651	2743
JG24_g14652	3254
JG24_g14653	1829
JG24_g14654	954
JG24_g14655	1273
JG24_g14656	891
JG24_g14657	1404
JG24_g14658	161
JG24_g14659	1597
JG24_g1466	2400
JG24_g14660	5219
JG24_g14661	592
JG24_g14662	1877
JG24_g14663	6382
JG24_g14664	4717
JG24_g14665	1495
JG24_g14666	1040
JG24_g14667	1727
JG24_g14668	1178
JG24_g14669	2325
JG24_g1467	503
JG24_g14670	465
JG24_g14671	560
JG24_g14672	1690
JG24_g14673	1695
JG24_g14674	7568
JG24_g14675	614
JG24_g14676	409
JG24_g14677	4302
JG24_g14678	1112
JG24_g14679	2757
JG24_g1468	1380
JG24_g14680	5180
JG24_g14681	10401
JG24_g14682	4867
JG24_g14683	5503
JG24_g14684	3894
JG24_g14685	1366
JG24_g14686	815
JG24_g14687	2059
JG24_g14688	512
JG24_g14689	5941
JG24_g1469	5158
JG24_g14690	7654
JG24_g14691	1588
JG24_g14692	4443
JG24_g14693	2037
JG24_g14694	357
JG24_g14695	1672
JG24_g14696	839
JG24_g14697	3536
JG24_g14698	3932
JG24_g14699	252
JG24_g147	406
JG24_g1470	1942
JG24_g14700	3736
JG24_g14701	1435
JG24_g14702	590
JG24_g14703	414
JG24_g14704	5788
JG24_g14705	1259
JG24_g14706	598
JG24_g14707	4750
JG24_g14708	1159
JG24_g14709	1258
JG24_g1471	3935
JG24_g14710	5791
JG24_g14711	1528
JG24_g14712	1736
JG24_g14713	7641
JG24_g14714	1829
JG24_g14715	4825
JG24_g14716	163
JG24_g14717	163
JG24_g14718	163
JG24_g14719	163
JG24_g1472	1216
JG24_g14720	163
JG24_g14721	163
JG24_g14722	2320
JG24_g14723	1179
JG24_g14724	1505
JG24_g14725	520
JG24_g14726	421
JG24_g14727	1412
JG24_g14728	1460
JG24_g14729	864
JG24_g1473	5731
JG24_g14730	2184
JG24_g14731	849
JG24_g14732	1271
JG24_g14733	1280
JG24_g14734	3088
JG24_g14735	4012
JG24_g14736	1177
JG24_g14737	3520
JG24_g14738	2501
JG24_g14739	1430
JG24_g1474	828
JG24_g14740	947
JG24_g14741	2121
JG24_g14742	947
JG24_g14743	1293
JG24_g14744	1733
JG24_g14745	992
JG24_g14746	411
JG24_g14747	2589
JG24_g14748	5781
JG24_g14749	532
JG24_g1475	1164
JG24_g14750	5246
JG24_g14751	2354
JG24_g14752	2001
JG24_g14753	602
JG24_g14754	2185
JG24_g14755	3453
JG24_g14756	1119
JG24_g14757	5701
JG24_g14758	3456
JG24_g14759	1625
JG24_g1476	749
JG24_g14760	5638
JG24_g14761	2375
JG24_g14762	4960
JG24_g14763	8657
JG24_g14764	563
JG24_g14765	1453
JG24_g14766	2998
JG24_g14767	3339
JG24_g14768	2222
JG24_g14769	870
JG24_g1477	599
JG24_g14770	633
JG24_g14771	677
JG24_g14772	1380
JG24_g14773	1136
JG24_g14774	3312
JG24_g14775	5600
JG24_g14776	2756
JG24_g14777	2771
JG24_g14778	879
JG24_g14779	2168
JG24_g1478	2069
JG24_g14780	3536
JG24_g14781	1035
JG24_g14782	2369
JG24_g14783	2838
JG24_g14784	2196
JG24_g14785	232
JG24_g14786	488
JG24_g14787	989
JG24_g14788	1307
JG24_g14789	1285
JG24_g1479	1140
JG24_g14790	2526
JG24_g14791	255
JG24_g14792	1307
JG24_g14793	1276
JG24_g14794	2526
JG24_g14795	621
JG24_g14796	2718
JG24_g14797	1300
JG24_g14798	3602
JG24_g14799	421
JG24_g148	4617
JG24_g1480	1621
JG24_g14800	2693
JG24_g14801	2851
JG24_g14802	2603
JG24_g14803	1300
JG24_g14804	1287
JG24_g14805	959
JG24_g14806	6106
JG24_g14807	454
JG24_g14808	3021
JG24_g14809	281
JG24_g1481	3656
JG24_g14810	1249
JG24_g14811	1713
JG24_g14812	1781
JG24_g14813	1281
JG24_g14814	1543
JG24_g14815	994
JG24_g14816	2675
JG24_g14817	3285
JG24_g14818	2151
JG24_g14819	784
JG24_g1482	520
JG24_g14820	497
JG24_g14821	4074
JG24_g14822	2778
JG24_g14823	1582
JG24_g14824	6861
JG24_g14825	2158
JG24_g14826	4081
JG24_g14827	2045
JG24_g14828	2441
JG24_g14829	1963
JG24_g1483	1967
JG24_g14830	5236
JG24_g14831	2312
JG24_g14832	916
JG24_g14833	673
JG24_g14834	1111
JG24_g14835	833
JG24_g14836	1582
JG24_g14837	1028
JG24_g14838	1297
JG24_g14839	1065
JG24_g1484	564
JG24_g14840	2269
JG24_g14841	2296
JG24_g14842	365
JG24_g14843	2939
JG24_g14844	1783
JG24_g14845	1134
JG24_g14846	1140
JG24_g14847	544
JG24_g14848	1105
JG24_g14849	2142
JG24_g1485	1010
JG24_g14850	1704
JG24_g14851	389
JG24_g14852	7031
JG24_g14853	405
JG24_g14854	305
JG24_g14855	2108
JG24_g14856	1871
JG24_g14857	2764
JG24_g14858	4933
JG24_g14859	6204
JG24_g1486	1092
JG24_g14860	2419
JG24_g14861	1131
JG24_g14862	1389
JG24_g14863	695
JG24_g14864	1412
JG24_g14865	3120
JG24_g14866	413
JG24_g14867	2261
JG24_g14868	1510
JG24_g14869	895
JG24_g1487	1955
JG24_g14870	1807
JG24_g14871	303
JG24_g14872	1543
JG24_g14873	2155
JG24_g14874	3379
JG24_g14875	1630
JG24_g14876	1646
JG24_g14877	823
JG24_g14878	5288
JG24_g14879	219
JG24_g1488	19793
JG24_g14880	442
JG24_g14881	266
JG24_g14882	425
JG24_g14883	2414
JG24_g14884	347
JG24_g14885	1638
JG24_g14886	2823
JG24_g14887	2383
JG24_g14888	1862
JG24_g14889	1864
JG24_g1489	2483
JG24_g14890	199
JG24_g14891	379
JG24_g14892	663
JG24_g14893	1195
JG24_g14894	586
JG24_g14895	1160
JG24_g14896	8395
JG24_g14897	1095
JG24_g14898	1081
JG24_g14899	4351
JG24_g149	1626
JG24_g1490	1027
JG24_g14900	1593
JG24_g14901	890
JG24_g14902	365
JG24_g14903	983
JG24_g14904	762
JG24_g14905	1149
JG24_g14906	215
JG24_g14907	163
JG24_g14908	1550
JG24_g14909	9678
JG24_g1491	1430
JG24_g14910	767
JG24_g14911	2678
JG24_g14912	1149
JG24_g14913	1123
JG24_g14914	1119
JG24_g14915	900
JG24_g14916	989
JG24_g14917	4101
JG24_g14918	1271
JG24_g14919	2950
JG24_g1492	2974
JG24_g14920	1227
JG24_g14921	3112
JG24_g14922	2326
JG24_g14923	2077
JG24_g14924	959
JG24_g14925	7479
JG24_g14926	2637
JG24_g14927	6211
JG24_g14928	864
JG24_g14929	2068
JG24_g1493	5308
JG24_g14930	1092
JG24_g14931	785
JG24_g14932	898
JG24_g14933	923
JG24_g14934	6211
JG24_g14935	6057
JG24_g14936	3365
JG24_g14937	6934
JG24_g14938	2463
JG24_g14939	997
JG24_g1494	326
JG24_g14940	710
JG24_g14941	2080
JG24_g14942	994
JG24_g14943	1644
JG24_g14944	1557
JG24_g14945	429
JG24_g14946	3235
JG24_g14947	675
JG24_g14948	1543
JG24_g14949	5086
JG24_g1495	5369
JG24_g14950	914
JG24_g14951	1761
JG24_g14952	1466
JG24_g14953	3587
JG24_g14954	2364
JG24_g14955	2157
JG24_g14956	1553
JG24_g14957	2334
JG24_g14958	2081
JG24_g14959	1063
JG24_g1496	1846
JG24_g14960	7547
JG24_g14961	6879
JG24_g14962	1858
JG24_g14963	1971
JG24_g14964	1780
JG24_g14965	171
JG24_g14966	5456
JG24_g14967	486
JG24_g14968	979
JG24_g14969	2244
JG24_g1497	642
JG24_g14970	200
JG24_g14971	2151
JG24_g14972	1560
JG24_g14973	1081
JG24_g14974	387
JG24_g14975	4804
JG24_g14976	3421
JG24_g14977	1848
JG24_g14978	1628
JG24_g14979	974
JG24_g1498	4701
JG24_g14980	2323
JG24_g14981	2685
JG24_g14982	2679
JG24_g14983	2582
JG24_g14984	2570
JG24_g14985	2728
JG24_g14986	2909
JG24_g14987	915
JG24_g14988	1829
JG24_g14989	1028
JG24_g1499	2837
JG24_g14990	1652
JG24_g14991	1587
JG24_g14992	1931
JG24_g14993	1445
JG24_g14994	3702
JG24_g14995	1538
JG24_g14996	6284
JG24_g14997	1475
JG24_g14998	289
JG24_g14999	1058
JG24_g15	869
JG24_g150	2918
JG24_g1500	829
JG24_g15000	1810
JG24_g15001	2540
JG24_g15002	2433
JG24_g15003	1500
JG24_g15004	333
JG24_g15005	14501
JG24_g15006	895
JG24_g15007	666
JG24_g15008	891
JG24_g15009	1040
JG24_g1501	2359
JG24_g15010	261
JG24_g15011	3442
JG24_g15012	1527
JG24_g15013	2391
JG24_g15014	2532
JG24_g15015	8393
JG24_g15016	6311
JG24_g15017	1822
JG24_g15018	5302
JG24_g15019	1480
JG24_g1502	4999
JG24_g15020	1441
JG24_g15021	1142
JG24_g15022	1332
JG24_g15023	5131
JG24_g15024	4364
JG24_g15025	3771
JG24_g15026	5009
JG24_g15027	1994
JG24_g15028	773
JG24_g15029	1988
JG24_g1503	781
JG24_g15030	1456
JG24_g15031	1028
JG24_g15032	402
JG24_g15033	6943
JG24_g15034	1463
JG24_g15035	2450
JG24_g15036	1426
JG24_g15037	946
JG24_g15038	235
JG24_g15039	1589
JG24_g1504	2429
JG24_g15040	3113
JG24_g15041	641
JG24_g15042	1852
JG24_g15043	1562
JG24_g15044	1856
JG24_g15045	6580
JG24_g15046	1255
JG24_g15047	3384
JG24_g15048	1184
JG24_g15049	3177
JG24_g1505	4011
JG24_g15050	3642
JG24_g15051	1486
JG24_g15052	3123
JG24_g15053	1222
JG24_g15054	6264
JG24_g15055	1700
JG24_g15056	6039
JG24_g15057	213
JG24_g15058	2151
JG24_g15059	245
JG24_g1506	356
JG24_g15060	346
JG24_g15061	3030
JG24_g15062	1033
JG24_g15063	9942
JG24_g15064	3464
JG24_g15065	1165
JG24_g15066	221
JG24_g15067	611
JG24_g15068	3112
JG24_g15069	500
JG24_g1507	198
JG24_g15070	1500
JG24_g15071	4094
JG24_g15072	1238
JG24_g15073	12700
JG24_g15074	710
JG24_g15075	1424
JG24_g15076	2291
JG24_g15077	549
JG24_g15078	3953
JG24_g15079	1903
JG24_g1508	519
JG24_g15080	2247
JG24_g15081	161
JG24_g15082	1077
JG24_g15083	643
JG24_g15084	521
JG24_g15085	1042
JG24_g15086	428
JG24_g15087	1470
JG24_g15088	738
JG24_g15089	1638
JG24_g1509	3133
JG24_g15090	3329
JG24_g15091	3323
JG24_g15092	2073
JG24_g15093	6580
JG24_g15094	2186
JG24_g15095	1260
JG24_g15096	14147
JG24_g15097	365
JG24_g15098	1318
JG24_g15099	4522
JG24_g151	2347
JG24_g1510	8479
JG24_g15100	792
JG24_g15101	1481
JG24_g15102	1629
JG24_g15103	626
JG24_g15104	853
JG24_g15105	2848
JG24_g15106	2344
JG24_g15107	1046
JG24_g15108	281
JG24_g15109	1500
JG24_g1511	613
JG24_g15110	5985
JG24_g15111	557
JG24_g15112	592
JG24_g15113	1602
JG24_g15114	1332
JG24_g15115	211
JG24_g15116	2300
JG24_g15117	1105
JG24_g15118	1527
JG24_g15119	1105
JG24_g1512	2328
JG24_g15120	7996
JG24_g15121	908
JG24_g15122	427
JG24_g15123	4291
JG24_g15124	1405
JG24_g15125	976
JG24_g15126	7110
JG24_g15127	1090
JG24_g15128	1095
JG24_g15129	5901
JG24_g1513	2225
JG24_g15130	4244
JG24_g15131	1405
JG24_g15132	2947
JG24_g15133	2124
JG24_g15134	1270
JG24_g15135	1808
JG24_g15136	2157
JG24_g15137	3211
JG24_g15138	236
JG24_g15139	7635
JG24_g1514	265
JG24_g15140	3456
JG24_g15141	1040
JG24_g15142	8102
JG24_g15143	1432
JG24_g15144	2607
JG24_g15145	2488
JG24_g15146	1760
JG24_g15147	11086
JG24_g15148	2616
JG24_g15149	2769
JG24_g1515	2774
JG24_g15150	1832
JG24_g15151	2616
JG24_g15152	2769
JG24_g15153	1796
JG24_g15154	3591
JG24_g15155	388
JG24_g15156	2633
JG24_g15157	671
JG24_g15158	3269
JG24_g15159	2446
JG24_g1516	1536
JG24_g15160	20973
JG24_g15161	10845
JG24_g15162	4721
JG24_g15163	1581
JG24_g15164	1062
JG24_g15165	1020
JG24_g15166	2156
JG24_g15167	1255
JG24_g15168	1572
JG24_g15169	1279
JG24_g1517	2406
JG24_g15170	2048
JG24_g15171	1280
JG24_g15172	2496
JG24_g15173	1242
JG24_g15174	4025
JG24_g15175	1004
JG24_g15176	7057
JG24_g15177	1865
JG24_g15178	1815
JG24_g15179	1398
JG24_g1518	1075
JG24_g15180	653
JG24_g15181	866
JG24_g15182	1406
JG24_g15183	1992
JG24_g15184	1123
JG24_g15185	1756
JG24_g15186	1413
JG24_g15187	523
JG24_g15188	1387
JG24_g15189	4354
JG24_g1519	2754
JG24_g15190	5113
JG24_g15191	382
JG24_g15192	904
JG24_g15193	1239
JG24_g15194	3106
JG24_g15195	1668
JG24_g15196	1221
JG24_g15197	2299
JG24_g15198	3262
JG24_g15199	1254
JG24_g152	3353
JG24_g1520	1839
