geneid	length
g12015	1995
g12017	2533
g12018	2286
g12019	2452
g1202	2205
g12020	4004
g12021	11144
g12022	1390
g12023	1279
g12024	3341
g12025	2296
g12026	4895
g12027	454
g12028	1911
g12029	1010
g1203	2948
g12030	3895
g12031	3593
g12032	2246
g12033	1795
g12034	3914
g12035	2785
g12036	4573
g12037	5590
g12038	3029
g12039	3412
g1204	1776
g12040	2056
g12041	2920
g12042	3401
g12043	2423
g12044	8675
g12046	5816
g12047	7960
g12048	2014
g12049	11232
g12050	4653
g12051	3596
g12052	633
g12053	2833
g12054	2318
g12055	4193
g12056	1481
g12057	1720
g12058	2606
g12059	5216
g1206	1145
g12060	715
g12061	10584
g12062	3624
g12064	3622
g12065	2245
g12066	3467
g12067	1583
g12068	2196
g12069	2948
g1207	2158
g12070	6100
g12071	4296
g12072	1934
g12073	6485
g12074	4314
g12075	4769
g12076	7012
g12077	1884
g12078	3585
g12079	4174
g1208	3266
g12080	4011
g12081	3085
g12082	2996
g12083	6262
g12084	2701
g12085	2385
g12086	2151
g12087	1039
g12088	5538
g12089	2644
g1209	1300
g12090	560
g12091	2191
g12092	1057
g12093	8447
g12094	6363
g12095	13211
g12096	1371
g12097	2334
g12098	2205
g12099	3061
g1210	2998
g12100	2418
g12101	2957
g12102	1366
g12103	2785
g12104	3508
g12107	6749
g12108	8710
g12109	1858
g1211	9861
g12110	2965
g12111	2596
g12112	2745
g12113	3366
g12114	7223
g12115	2232
g12116	2499
g12117	6258
g12118	3648
g12119	2254
g1212	834
g12120	5816
g12122	2850
g12123	1785
g12124	3881
g12125	3777
g12126	763
g12127	4315
g12128	1070
g12129	819
g1213	947
g12130	844
g12131	5395
g12132	3005
g12133	1253
g12134	4758
g12135	5052
g12137	2343
g12138	13774
g12139	2264
g12140	1840
g12141	2022
g12142	3042
g12143	1738
g12144	5752
g12145	4536
g12146	2534
g12147	10621
g12148	6578
g12149	3100
g1215	6776
g12150	6630
g12151	2987
g12153	1149
g12154	447
g12155	3998
g12156	2380
g12157	5686
g12158	2612
g12159	1578
g1216	4766
g12160	1947
g12161	1792
g12162	2311
g12163	1296
g12164	3524
g12165	2321
g12166	2111
g12167	3301
g12168	2197
g12169	1870
g1217	3477
g12170	3912
g12171	3574
g12172	10300
g12173	8860
g12174	1330
g12175	1433
g12176	3996
g12177	2444
g12178	4919
g12179	3065
g1218	3739
g12180	1747
g12181	2124
g12182	1825
g12183	1883
g12187	1456
g12188	2351
g1219	7965
g12191	10011
g12192	6128
g12193	1691
g12194	1467
g12195	4765
g12196	2897
g12197	2327
g12198	1600
g12199	6562
g12200	7453
g12201	5977
g12202	2386
g12203	3064
g12204	1280
g12205	1782
g12206	1509
g12207	6987
g12208	5439
g12209	1214
g1221	1436
g12211	3035
g12214	7495
g12215	7567
g12216	9687
g12217	1338
g12218	2419
g12219	1437
g1222	3706
g12220	4249
g12221	2770
g12222	1991
g12223	2362
g12224	8710
g12225	2450
g12226	10736
g12227	1790
g12228	1383
g12229	2791
g1223	2764
g12230	2483
g12231	4318
g12232	5054
g12233	2562
g12234	1057
g12235	4487
g12236	2573
g12237	3718
g12238	6240
g12239	2055
g1224	4873
g12240	3264
g12241	4701
g12242	2090
g12243	4968
g12244	850
g12245	1048
g12246	2826
g12247	3810
g12248	1987
g12249	1892
g1225	1358
g12250	3964
g12251	1188
g12252	2563
g12253	3791
g12254	930
g12255	2678
g12256	2282
g12257	3942
g12258	1166
g12259	2457
g1226	1395
g12260	2313
g12261	2610
g12262	1524
g12263	981
g12264	4963
g12266	2663
g12267	3582
g12268	2251
g12269	5265
g1227	6152
g12270	2558
g12271	934
g12272	2252
g12273	4577
g12274	10374
g12275	3105
g12276	2273
g12277	3667
g12279	2597
g1228	6531
g12280	3615
g12281	5732
g12282	1688
g12283	17697
g12284	10859
g12286	10367
g12287	10297
g12288	2919
g12289	2285
g12290	1064
g12291	6721
g12292	12970
g12293	6362
g12294	3048
g12295	2353
g12296	4303
g12297	3863
g12299	1484
g123	9182
g1230	806
g12300	1687
g12301	1582
g12302	1522
g12303	1574
g12304	6210
g12307	5220
g12308	1051
g1231	4156
g12310	2281
g12311	4383
g12312	4439
g12313	2319
g12314	6174
g12315	6313
g12316	2871
g12318	6941
g12319	1029
g12320	3382
g12321	9218
g12322	4502
g12323	1761
g12324	1807
g12325	3732
g12326	18169
g12327	1350
g12328	1937
g12329	1743
g12330	6987
g12331	4420
g12333	1055
g12334	2743
g12335	2967
g12336	1511
g12337	3326
g12338	2304
g1234	3001
g12340	2845
g12341	2330
g12343	1909
g12344	1394
g12345	4890
g12346	2670
g12347	1765
g12348	5542
g12349	5376
g1235	1394
g12350	1842
g12351	4540
g12353	1169
g12354	1953
g12355	483
g12356	1233
g12357	2441
g12358	713
g12359	6956
g1236	1490
g12360	6447
g12361	2423
g12362	1267
g12363	1331
g12364	3617
g12365	2445
g12366	4018
g12368	7756
g12369	3861
g1237	2176
g12371	3127
g12372	853
g12374	3307
g12375	5884
g12376	2527
g12377	3170
g12378	2207
g12379	2321
g1238	6501
g12380	1554
g12381	1991
g12382	697
g12384	1404
g12385	934
g12387	4453
g12389	10455
g1239	2967
g12390	10631
g12391	1265
g12392	3101
g12393	9618
g12394	10409
g12397	4663
g12398	3908
g124	1410
g12400	8196
g12401	1884
g12402	5895
g12403	5361
g12404	1509
g12405	2973
g12406	11159
g12407	8008
g12408	4426
g12409	4778
g12410	2823
g12411	9381
g12412	4209
g12413	5028
g12414	3494
g12415	5070
g12416	3791
g12417	1381
g12418	11177
g12419	2028
g12420	4439
g12422	5775
g12423	1251
g12424	8172
g12425	1369
g12426	1732
g12427	5629
g12428	2555
g12429	612
g1243	1412
g12432	5218
g12433	4867
g12434	3950
g12435	2025
g12437	4511
g1244	1247
g12440	2144
g12441	4178
g12442	1219
g12443	2828
g12444	3050
g12445	8666
g12446	4888
g12447	5416
g12448	2943
g12449	1387
g1245	3601
g12450	1787
g12451	4124
g12452	1413
g12453	1332
g12454	1454
g12455	10757
g12456	3922
g12457	2811
g12458	1816
g12459	2014
g1246	2664
g12460	6899
g12461	5543
g12462	7608
g12463	4538
g12464	2187
g12465	1155
g12466	1175
g12467	1682
g12468	1710
g12469	1622
g1247	1195
g12470	1093
g12471	925
g12472	1438
g12473	1428
g12474	2544
g12475	1809
g12476	1920
g12477	1916
g12478	2722
g12479	2288
g1248	1603
g12480	1507
g12481	2596
g12482	5422
g12483	1552
g12485	1809
g12486	2891
g12487	3312
g12488	2440
g12489	3582
g1249	3774
g12490	1700
g12491	1803
g12492	1193
g12493	2988
g12494	1077
g12495	2187
g12496	1731
g12497	1359
g12498	1484
g12499	4437
g125	2133
g1250	7536
g12500	3130
g12501	3297
g12502	2046
g12503	1671
g12504	5755
g12505	2581
g12506	2611
g12507	6939
g12508	14020
g12509	1379
g12510	1650
g12512	3930
g12513	684
g12514	4060
g12515	2092
g12516	9550
g12517	2301
g12518	3216
g12519	4066
g12520	770
g12521	5811
g12522	1569
g12523	1024
g12524	1981
g12525	1059
g12526	2855
g12527	5430
g12528	2796
g12529	4787
g12530	1575
g12531	1592
g12532	3913
g12533	7725
g12534	4916
g12535	1790
g12536	1864
g12538	3160
g12539	4492
g12540	11189
g12541	2728
g12542	3692
g12543	2864
g12544	2096
g12545	1139
g12546	4954
g12547	1688
g12548	1725
g12549	3326
g12550	1383
g12551	5714
g12552	2413
g12553	1378
g12554	2636
g12555	7073
g12556	13176
g12557	5654
g12559	979
g12560	736
g12561	3350
g12562	2077
g12563	1358
g12564	1761
g12565	21445
g12566	4648
g12567	8221
g12568	6348
g12570	7046
g12571	4659
g12572	2336
g12573	3117
g12574	2771
g12575	1677
g12576	1608
g12577	2390
g12578	1832
g12579	7996
g12580	2427
g12581	1402
g12582	2378
g12583	3100
g12585	2421
g12587	1888
g12589	2355
g12590	8830
g12591	5503
g12592	4440
g12593	2461
g12595	2280
g12596	8177
g12597	3547
g12598	2540
g12599	3590
g126	2878
g12600	1940
g12601	1501
g12602	2970
g12603	5966
g12604	1278
g12605	4056
g12607	5463
g12608	2870
g12609	863
g12611	3914
g12612	5208
g12613	2702
g12614	2444
g12619	5092
g12621	2226
g12622	4169
g12623	1207
g12624	10349
g12625	1685
g12626	1253
g12627	7525
g12628	1372
g12629	2250
g1263	7103
g12630	2636
g12631	1382
g12633	1629
g12634	2171
g12635	3865
g12636	1570
g12637	3406
g12638	712
g12639	1715
g12640	7631
g12641	5993
g12642	2649
g12643	3004
g12644	1940
g12645	1828
g12646	4588
g12647	2097
g12648	800
g12649	1855
g1265	9742
g12650	2284
g12651	6514
g12652	5774
g12653	3183
g12654	2251
g12655	1408
g12656	1555
g12658	7145
g1266	1564
g12660	1854
g12662	5836
g12663	3533
g12664	3009
g12665	2508
g12666	1897
g12667	1592
g12668	6120
g12669	1004
g1267	2751
g12670	2892
g12671	1913
g12672	1785
g12673	1642
g12674	8427
g12675	3974
g12676	4292
g12677	5751
g12679	3032
g1268	2382
g12680	2734
g12681	5702
g12682	4164
g12683	9808
g12684	12476
g12685	2503
g12686	2280
g12687	2344
g12688	5321
g12689	1562
g1269	1534
g12690	5551
g12691	1164
g12692	2306
g12693	1140
g12694	2575
g12695	1054
g12696	5168
g12697	2928
g12698	1493
g12699	574
g127	1537
g1270	7356
g12700	3245
g12701	1623
g12702	1485
g12703	5523
g12704	4575
g12705	13659
g12706	1262
g12707	2509
g12708	1497
g12709	1722
g1271	1136
g12710	4684
g12713	1891
g12714	2179
g12715	1407
g12716	5362
g12717	1625
g12718	2268
g12719	528
g1272	1294
g12720	816
g12721	1484
g12722	3332
g12723	3268
g12724	2414
g1273	3049
g12730	5697
g12731	4048
g12732	1923
g12733	4627
g12734	1605
g12735	3609
g12736	2171
g12737	2567
g12738	1512
g12739	2386
g1274	1007
g12740	2693
g12741	2341
g12742	1568
g12744	8370
g12747	7691
g12748	851
g12749	3045
g1275	2327
g12750	4773
g12751	3233
g12752	7218
g12753	2227
g12754	2893
g12755	2124
g12756	1451
g12757	7865
g12758	1928
g12759	2889
g1276	8136
g12760	1678
g12761	7957
g12762	3303
g12763	2880
g12764	2745
g12765	3174
g12766	11986
g12768	1045
g12769	1606
g12770	2673
g12771	2828
g12773	1448
g12774	6927
g1278	2638
g12784	3644
g12785	9472
g12786	2464
g12787	5812
g12788	1251
g12789	2177
g1279	1255
g12790	3124
g12792	1835
g12796	5111
g12798	4057
g12799	830
g128	1081
g1280	2260
g12800	1044
g12801	7435
g12802	2579
g12803	1345
g12804	7701
g12805	3761
g12806	2206
g12808	4365
g12809	1412
g1281	5868
g12810	3011
g12811	3872
g12812	1195
g12814	2381
g12815	5206
g12816	1511
g12817	3275
g12819	1549
g1282	6620
g12820	2608
g12821	4151
g12822	3216
g12823	11024
g12824	10396
g12826	1031
g12827	11121
g12828	2100
g12829	2902
g1283	2228
g12830	2686
g12831	2600
g12832	5573
g12835	11832
g12836	1550
g12837	1368
g12838	1417
g12839	4272
g1284	2702
g12840	2980
g12841	2129
g12842	2504
g12843	3792
g12844	4482
g12846	6838
g12847	3342
g12848	3789
g12849	861
g1285	3607
g12850	1332
g12851	4411
g12852	2191
g12855	5946
g12856	3629
g12858	6602
g1286	5581
g12861	1387
g12862	3197
g12863	8755
g12864	5319
g12865	2928
g12866	1495
g12867	1866
g12868	1859
g12869	3781
g1287	3541
g12870	2849
g12871	2027
g12872	1379
g12874	2543
g12875	5012
g12876	1819
g12877	4926
g12878	2124
g12879	5137
g1288	1446
g12880	3669
g12881	2220
g12882	1507
g12884	2358
g12885	4376
g12886	1102
g12887	1429
g12888	7021
g12889	4421
g1289	2140
g12890	1629
g12891	2331
g12892	3358
g12893	1819
g12894	1227
g12895	2412
g12896	17092
g12897	9750
g12898	1220
g12899	3721
g129	3295
g1290	907
g12900	2122
g12901	2970
g12902	1674
g12903	1820
g12904	2202
g12905	6525
g12906	6401
g12907	2800
g12908	7826
g1291	2960
g12911	3393
g12912	6482
g12913	12540
g12914	3945
g12918	3358
g1292	2633
g12920	1341
g12921	3731
g12922	5149
g12923	2283
g12924	2113
g12925	2433
g12926	1201
g12927	2635
g12928	3891
g12929	3495
g1293	1950
g12930	3187
g12931	3750
g12933	2519
g12934	973
g12935	2552
g12936	15159
g12937	12330
g12939	1983
g1294	2505
g12941	1434
g12942	3951
g12943	3160
g12945	1022
g12946	1669
g12947	1308
g12949	2465
g1295	3942
g12950	1360
g12951	3763
g12952	2832
g12953	3815
g12954	5472
g12955	2506
g12956	1674
g12957	1524
g12958	1916
g12959	1650
g1296	3076
g12961	678
g12962	7990
g12963	7754
g12964	1809
g12965	9700
g12966	3975
g12967	3755
g12968	1904
g12969	1283
g12972	12117
g12973	2460
g12974	3519
g12976	5580
g12977	4514
g12978	6385
g12979	3314
g1298	1894
g12980	1638
g12981	2612
g12982	9193
g12983	11142
g12984	10329
g12986	1275
g12987	1786
g12988	2319
g12989	2159
g1299	5821
g12990	4649
g12991	3960
g12992	3611
g12993	4752
g12994	2104
g12995	1430
g12996	893
g12997	1855
g12998	870
g12999	1744
g13	2284
g1300	2954
g13000	1241
g13001	13151
g13002	3021
g13003	3162
g13004	1939
g13007	2463
g13008	2805
g13009	2860
g13010	1036
g13011	5772
g13012	8674
g13013	5221
g13014	7648
g13015	6025
g13016	4901
g13017	2242
g13018	3969
g13019	1732
g1302	1982
g13020	1553
g13022	1430
g13023	664
g13024	7293
g13025	390
g13026	507
g13027	2857
g13028	2683
g13029	2933
g1303	2917
g13030	1596
g13031	3614
g13032	4264
g13033	1316
g13034	1488
g13035	1649
g13036	2477
g13038	2474
g1304	1797
g13040	2880
g13041	2934
g13042	729
g13043	3116
g13044	2827
g13045	2679
g13046	3847
g13047	1536
g13048	1109
g13049	986
g1305	4254
g13050	2701
g13051	1827
g13052	2514
g13053	1003
g13054	997
g13055	4879
g13056	742
g13057	1309
g13058	7602
g13059	8214
g1306	3813
g13060	8062
g13061	2710
g13062	3335
g13063	3600
g13064	2037
g13065	2154
g13066	2566
g13067	1930
g13068	1974
g13069	2011
g1307	2289
g13070	3832
g13071	1917
g13072	3095
g13073	2798
g13074	1622
g13075	2324
g13076	7910
g13077	3879
g13078	1414
g13079	3095
g1308	2254
g13080	2659
g13081	5363
g13083	3580
g13084	4094
g13085	4847
g13087	4042
g13088	4255
g13089	9361
g1309	2027
g13090	1366
g13091	2958
g13093	754
g13095	2946
g13096	1112
g13097	2124
g13098	1829
g13099	6001
g131	1624
g1310	2046
g13100	2627
g13101	3558
g13102	4433
g13103	3021
g13104	3054
g13105	2091
g13106	2287
g13108	2397
g1311	1490
g13110	9408
g13111	927
g13112	2491
g13113	1828
g13114	2796
g13116	5844
g13117	3460
g13118	2775
g13119	3764
g1312	958
g13120	2964
g13121	3479
g13122	2184
g13123	2627
g13124	1506
g13125	4112
g13126	3322
g13127	3268
g13128	5888
g13129	2131
g1313	3560
g13130	4275
g13132	3398
g13133	1928
g13134	3502
g13135	3451
g13136	6719
g13137	3732
g13138	5922
g13139	1303
g1314	1081
g13140	2509
g13141	2516
g13142	1978
g13143	3390
g13144	4014
g13145	2125
g13146	2698
g13147	2900
g13148	1779
g13149	2325
g1315	1161
g13150	3927
g13151	3117
g13152	3390
g13153	8970
g13154	2409
g13156	1000
g13157	584
g13158	7019
g1316	2540
g13160	2684
g13161	1236
g13162	16312
g13163	706
g13164	924
g13165	14247
g13166	1904
g13167	2372
g13168	2211
g13169	4122
g1317	2500
g13170	2853
g13171	2477
g13172	2451
g13173	3479
g13174	4641
g13175	1713
g13176	2206
g13177	1765
g13178	4314
g13179	1208
g1318	1838
g13180	1477
g13181	1946
g13182	5233
g13183	2348
g13184	2662
g13185	4585
g13186	3313
g13187	7889
g13188	1841
g13189	2831
g1319	8803
g13190	1197
g13191	4146
g13192	1208
g13193	2354
g13194	2991
g13195	5388
g13197	714
g1320	3965
g13201	3816
g13202	3250
g13203	2905
g13204	2615
g13205	1716
g13206	3267
g13207	1231
g13208	4301
g13209	2110
g1321	9434
g13210	1440
g13211	1277
g13212	451
g13213	1350
g13214	1197
g13215	3215
g13216	1397
g13217	2892
g13218	4805
g13219	8383
g1322	11936
g13220	731
g13221	5231
g13222	8744
g13223	4464
g13224	2730
g13225	2555
g13226	2501
g13227	5075
g13228	2866
g13229	3209
g13230	1457
g13231	2095
g13232	6440
g13233	1510
g13234	4047
g13235	1412
g13236	9942
g13237	2123
g13238	5504
g13239	1114
g1324	1509
g13240	4116
g13241	1708
g13242	7818
g13243	2920
g13246	3873
g13247	3286
g13248	5705
g13249	5955
g1325	960
g13250	5285
g13251	4507
g13253	4981
g13254	13210
g13256	3811
g13259	1310
g1326	2450
g13260	1492
g13261	3230
g13262	1305
g13263	1700
g13264	3317
g13265	2781
g13266	1388
g13267	2831
g13268	2709
g13269	2400
g1327	1884
g13270	4419
g13271	2884
g13273	1685
g13274	4471
g13275	5719
g13276	2557
g13277	1352
g1328	896
g13287	7358
g13288	434
g13289	1237
g1329	6480
g13291	1443
g133	1169
g1330	1219
g13307	1308
g13308	1852
g13309	1481
g1331	1698
g13310	8705
g13311	6209
g13312	6470
g13313	6622
g13314	1928
g13315	613
g13316	1584
g13317	1963
g13318	8617
g13319	14834
g1332	5322
g13320	1652
g13321	4843
g13322	3343
g13323	5581
g13324	7680
g13325	3733
g13326	4303
g13327	3890
g13328	3346
g13329	4824
g13330	2285
g13331	2330
g13332	4249
g13333	1898
g13334	1658
g13335	1868
g13336	2026
g13338	2070
g13339	1813
g1334	12159
g13340	655
g13341	3475
g13342	836
g13343	3161
g13344	1046
g13345	411
g13346	3296
g13347	4137
g13348	6607
g13349	924
g1335	1179
g13350	2841
g13352	3001
g13353	1490
g13354	1218
g13356	1081
g13357	2609
g13358	1208
g13359	1857
g1336	3319
g13360	2528
g13361	4507
g13362	1596
g13363	2101
g13364	2150
g13365	2739
g13366	1827
g13367	3665
g13368	1619
g13369	2374
g1337	2128
g13370	6615
g13371	1775
g13372	1238
g13373	1519
g13374	2258
g13375	3693
g13376	7603
g13377	1666
g13378	662
g13379	1440
g1338	1446
g13380	659
g13381	2258
g13382	2221
g13383	23424
g13384	2228
g13385	1104
g13387	2049
g13388	3313
g13389	6388
g1339	2610
g13390	10259
g13392	1461
g13393	4777
g13394	4048
g13395	1836
g13396	4974
g13397	2348
g13398	1077
g13399	8919
g134	4810
g1340	2178
g13400	4754
g13401	2062
g13402	2350
g13403	5401
g13404	1309
g13405	4830
g13406	1577
g13407	3064
g13408	6181
g13409	4752
g1341	2946
g13410	1778
g13411	1718
g13412	1719
g13413	1709
g13414	1427
g13415	2194
g13416	2091
g13418	1242
g1342	2522
g13420	3469
g13421	7339
g13422	2099
g13423	2973
g13424	1615
g13425	2321
g13426	2671
g13427	2458
g13428	2288
g13429	1534
g1343	1789
g13430	1769
g13431	3112
g13432	5342
g13433	3484
g13434	3814
g13436	1226
g13437	986
g13438	4260
g13439	2591
g1344	6355
g13440	12402
g13441	5125
g13442	5177
g13443	5712
g13445	4407
g13446	2917
g13447	6540
g13448	5216
g13449	5800
g1345	2004
g13450	8981
g13451	2355
g13452	11467
g13453	9038
g13454	7416
g13455	8587
g13456	7961
g13457	3939
g13458	967
g13459	2618
g1346	3381
g13460	3580
g13461	2449
g13462	1247
g13463	909
g13465	556
g13466	2050
g13467	5102
g13468	11610
g13469	1521
g1347	997
g13470	1023
g13471	2389
g13472	3026
g13473	6358
g13474	1832
g13475	1111
g13476	3128
g13477	1780
g13478	2385
g13479	3530
g1348	3517
g13480	1992
g13481	3955
g13483	1308
g13484	1152
g13485	8641
g13486	1130
g13487	898
g13488	2060
g13489	2926
g1349	2850
g13490	1121
g13491	1272
g13492	2248
g13493	1431
g13494	1841
g13495	1990
g13496	2271
g13497	3471
g13498	2771
g13499	2969
g135	4644
g1350	5513
g13500	2595
g13501	4332
g13502	716
g13503	3834
g13507	789
g13508	1048
g13509	1169
g1351	2009
g13519	1579
g1352	3568
g13522	2083
g13523	1392
g13528	1696
g1353	1271
g13531	2358
g13532	4824
g13533	9880
g13534	1028
g13535	1527
g13536	5061
g13537	1596
g13538	3154
g13539	5174
g1354	5005
g13540	2940
g13541	9733
g13542	1925
g13543	6259
g13544	8182
g13545	2438
g13546	1229
g13547	7211
g13548	14873
g13549	6449
g1355	9893
g13551	3965
g13552	8895
g13553	9198
g13554	4650
g13555	5224
g13556	7268
g13557	6918
g13558	12971
g13559	8443
g1356	7416
g13560	5937
g13561	8509
g13562	11877
g13563	4304
g13564	4934
g13565	2032
g13566	1174
g13567	779
g13568	1963
g13569	679
g13570	1222
g13571	1769
g13572	1852
g13573	3943
g13574	3943
g13575	1272
g13576	2001
g13577	4549
g13578	6667
g13579	3560
g13580	10750
g13581	5008
g13582	2460
g13583	2340
g13584	2116
g13585	1529
g13586	601
g13587	2701
g13588	4528
g13589	3808
g1359	5544
g13590	1270
g13591	2665
g13592	3300
g13593	1791
g13594	1901
g13595	2339
g13596	1160
g13597	1767
g13598	9180
g13599	2843
g136	1956
g1360	1383
g13600	3072
g13601	2547
g13602	2755
g13603	2978
g13604	2260
g13605	1995
g13606	3420
g13607	3094
g13608	1388
g13609	1792
g1361	8808
g13610	3486
g13611	1086
g13612	2646
g13613	2595
g13614	2066
g13615	5956
g13616	3334
g13617	2857
g13618	2171
g13619	1250
g1362	2492
g13620	3975
g13621	4837
g13622	819
g13624	3324
g13625	6336
g13626	4450
g13627	3324
g13628	1777
g13629	2659
g1363	3167
g13630	2728
g13631	2349
g13632	720
g13633	2432
g13634	3077
g13636	1249
g13637	1409
g13638	2570
g13639	4538
g1364	2104
g13640	1662
g13641	4038
g13642	1793
g13643	4072
g13645	2074
g13646	4139
g13647	688
g13648	2503
g13649	2365
g1365	3349
g13650	1947
g13651	428
g13652	3307
g13653	803
g13654	3955
g13655	3167
g13656	5542
g13657	1352
g13658	2561
g13659	5172
g13660	2190
g13661	957
g13662	1315
g13663	921
g13664	5679
g13665	2913
g13666	5137
g13667	4213
g13668	2364
g13669	1010
g1367	4623
g13670	5376
g13671	4242
g13672	2948
g13673	8263
g13674	5127
g13675	1974
g13676	2898
g13677	2898
g13678	1871
g13679	570
g1368	1883
g13688	29255
g13689	1581
g1369	1539
g13690	2559
g13691	4158
g13692	1170
g13693	10609
g13694	2668
g13696	2625
g13698	1382
g13699	6194
g137	5805
g1370	4121
g13700	3982
g13701	12954
g13702	1481
g13704	2058
g13705	5598
g13707	4808
g13708	2484
g13709	1725
g1371	2248
g13710	3123
g13711	5390
g13713	4523
g13714	2551
g13715	1684
g13716	5542
g13717	649
g13718	4322
g13719	6767
g1372	1545
g13720	8228
g13723	4067
g13724	5910
g13725	3937
g13726	2463
g13727	9765
g13728	1460
g1373	4477
g13730	3021
g13731	3128
g13732	1939
g13733	2409
g13734	959
g13735	965
g13736	1982
g13737	1680
g13738	8586
g13739	2051
g1374	5017
g13740	3996
g13741	1880
g13742	1646
g13749	2445
g1375	3133
g13750	14770
g13751	4690
g13752	6437
g13753	3028
g13754	1889
g13755	3037
g13756	2427
g13757	7018
g13758	2218
g13759	2952
g1376	1707
g13760	6588
g13761	2316
g13762	1969
g13763	3211
g13765	928
g13766	9225
g13767	8657
g13768	1133
g13769	5337
g1377	2464
g13770	2277
g13771	2196
g13772	2914
g13773	3212
g13774	2253
g13775	4634
g13776	2975
g13777	5817
g13778	3169
g13779	1450
g1378	5687
g13780	3126
g13781	4935
g13782	1467
g13783	1447
g13784	1087
g13785	6481
g13786	1747
g13787	1129
g13788	3640
g13789	1581
g1379	1365
g13790	1994
g13797	574
g138	2462
g1380	2053
g13806	1535
g1381	2327
g13816	950
g13819	1148
g1382	1647
g13823	1513
g13824	3461
g13825	902
g13826	2473
g13827	1813
g13828	1554
g13829	1943
g1383	2383
g13830	1466
g13831	2729
g13832	1391
g13833	904
g13834	1845
g13835	1463
g13836	2415
g13837	837
g13838	3386
g13839	1776
g1384	4204
g13840	1467
g13841	3903
g13842	4206
g13843	2157
g13844	3072
g13846	3436
g13847	2202
g13849	1256
g1385	4126
g13850	3274
g13853	3356
g13854	1735
g13855	2348
g13857	2618
g1386	1719
g13860	2891
g13861	1093
g13862	1038
g13863	3593
g13864	6231
g13865	5039
g13866	1885
g13867	2189
g13868	6873
g1387	1270
g13870	1078
g13871	2656
g13872	5414
g13873	1891
g13874	2515
g13875	3198
g13876	5739
g13877	2685
g13878	918
g1388	9893
g13880	1393
g13881	3033
g13882	2072
g13883	2199
g13884	11249
g13885	2018
g13886	1418
g13887	1885
g13888	2876
g13889	3524
g1389	4650
g13890	1788
g13891	958
g13892	2276
g13893	1335
g13894	973
g13895	900
g13896	1313
g13897	754
g13898	1425
g13899	1527
g139	3358
g1390	6775
g13900	4283
g13903	2380
g13904	2352
g13905	6136
g13906	1382
g13907	2977
g13908	1944
g13909	5530
g1391	3469
g13910	1174
g13911	3151
g13913	2859
g13914	3443
g13915	3306
g13916	748
g13917	1308
g13918	3187
g1392	2332
g13920	13965
g13921	1704
g13922	6645
g13924	2218
g13925	2432
g13926	10841
g13927	3281
g13928	2312
g13929	2162
g1393	3094
g13930	7594
g13931	8737
g13932	901
g13933	6070
g13934	1250
g13935	15951
g13938	530
g13939	3792
g1394	2456
g13944	2312
g13945	1543
g13946	2644
g13947	2756
g13948	1699
g13949	6825
g1395	3030
g13950	12266
g13951	1124
g13952	2480
g13953	1812
g13954	2595
g13955	2219
g13956	2031
g13957	4092
g13959	1283
g1396	2917
g13960	1698
g13964	1117
g13966	2613
g13967	4933
g13968	3079
g13969	4989
g1397	5390
g13970	1856
g13971	3532
g13972	2136
g13973	1745
g13974	2702
g13975	1156
g13976	1468
g13977	1894
g13978	1966
g13979	8221
g1398	1693
g13980	1761
g13981	1178
g13982	5908
g13983	2160
g13984	5549
g13985	6246
g13986	11766
g13987	6480
g13988	6514
g13989	4639
g1399	3670
g13990	2144
g13991	2854
g13992	3091
g13993	1787
g13994	7858
g13995	8471
g13996	1770
g13997	5730
g13998	1576
g13999	3019
g14	3538
g1400	3407
g14000	936
g14001	2375
g14002	1537
g14003	3265
g14004	4942
g14005	3852
g14006	1226
g14007	6597
g14008	3701
g14009	2130
g1401	2912
g14010	1213
g14011	7449
g14012	2131
g14013	1150
g14014	5930
g14015	1875
g14016	2772
g14017	8324
g14018	1098
g14019	2191
g1402	2901
g14020	2631
g14021	8219
g14022	3502
g14023	5689
g14024	3122
g14025	2016
g14026	1999
g14027	1027
g14028	1435
g14029	13689
g1403	7712
g14030	2651
g14031	2529
g14032	1839
g14033	1900
g14034	1266
g14035	2777
g14036	1325
g14037	1807
g14038	1837
g14039	4252
g1404	1353
g14040	6017
g14041	2015
g14042	4231
g14043	1323
g14044	2663
g14045	2652
g14046	1251
g14047	4328
g14048	2029
g14049	2300
g1405	11442
g14050	2514
g14051	2288
g14052	1156
g14053	3644
g14054	5983
g14055	7081
g14056	3842
g14057	5092
g14058	3316
g14059	4391
g1406	4442
g14060	1155
g14061	841
g14062	1308
g14063	707
g14064	1713
g14065	3132
g14067	7976
g14068	4636
g14069	5642
g1407	2009
g14070	6048
g14071	6335
g14072	3117
g14073	2109
g14074	905
g14075	4278
g14076	2231
g14077	3059
g14078	5079
g14079	1766
g1408	2529
g14081	2064
g14082	1600
g14083	1771
g14084	3007
g14085	10899
g14086	4618
g14088	2749
g14089	1120
g1409	1910
g14090	3179
g14091	1378
g14092	1623
g14093	2904
g14094	3419
g14096	663
g14097	10823
g14098	1792
g14099	10005
g141	1867
g1410	1889
g14100	1798
g14101	3844
g14102	625
g14103	6115
g14104	5561
g14107	12655
g14108	3076
g14109	4144
g1411	13247
g14110	1812
g14111	4499
g14112	3966
g14113	1625
g14114	1848
g14115	2599
g14116	1697
g14117	1817
g14118	1573
g14119	2190
g1412	1456
g14120	2759
