geneid	length
g13762	1752
g13763	3628
g13764	3083
g13765	1664
g13766	2733
g13767	1815
g13768	5447
g13769	1404
g1377	2226
g13770	2369
g13771	2076
g13772	1333
g13773	1553
g13774	3333
g13775	814
g13776	3162
g13777	3491
g13778	1318
g13779	2099
g1378	1087
g13780	3062
g13781	3898
g13782	1998
g13783	1841
g13785	1388
g13786	2777
g13788	1742
g13789	2499
g1379	2945
g13790	2843
g13791	1375
g13792	1420
g13793	1065
g13794	2835
g13795	1854
g13796	1957
g13797	1071
g13798	3087
g13799	4946
g138	2312
g1380	2512
g13801	1466
g13803	1705
g13804	1897
g13805	8388
g13806	1712
g13807	2413
g13808	4275
g13809	3930
g1381	2217
g13812	2958
g13816	2707
g13817	3591
g13818	1727
g13819	3874
g1382	2882
g13820	2021
g13821	2647
g13822	1705
g13823	2325
g13824	2584
g13825	3999
g13826	2091
g13827	1797
g13828	1878
g13829	2895
g1383	1089
g13830	7763
g13831	1789
g13832	1767
g13833	2215
g13835	2917
g13836	1826
g13837	5399
g13838	1962
g13839	2262
g1384	5370
g13840	619
g13841	2419
g13842	1381
g13843	6394
g13844	1623
g13845	2334
g13846	2640
g13847	7570
g13848	1632
g13849	2250
g1385	4086
g13850	2154
g13851	3633
g13852	5530
g13853	3099
g13854	6299
g13855	4867
g13857	3312
g13858	4286
g13859	1488
g1386	2218
g13860	2164
g13861	4092
g13862	7332
g13865	1142
g13866	2806
g13867	792
g13868	5323
g13869	1717
g1387	3947
g13870	1515
g13871	12052
g13872	1586
g13874	791
g13875	2189
g13876	901
g13877	2700
g13878	3258
g13879	5620
g1388	1466
g13880	1359
g13881	4558
g13882	1480
g13884	2440
g13885	2099
g13886	4082
g13887	5874
g13888	3405
g13889	1556
g1389	15247
g13890	4810
g13891	3040
g13893	9425
g13894	4194
g13895	1752
g13896	2441
g13897	2398
g13898	2614
g13899	2353
g139	840
g1390	2452
g13900	4298
g13901	4452
g13902	9901
g13903	7843
g13904	2011
g13905	2491
g13906	1455
g13907	6123
g13908	2043
g13909	2412
g1391	829
g13910	1680
g13911	2973
g13912	975
g13913	6096
g13914	2058
g13915	3862
g13916	2001
g13917	1771
g13918	2292
g13919	3146
g13920	2925
g13921	1329
g13922	2042
g13923	955
g13924	8163
g13925	4558
g13926	2616
g13927	3245
g13928	3012
g13929	6402
g1393	15918
g13930	6762
g13931	1622
g13932	4464
g13933	4682
g13934	5367
g13935	2638
g13936	1052
g13937	3106
g13938	5012
g1394	1629
g13940	1260
g13941	3855
g13942	2242
g13943	1026
g13944	2365
g13945	1787
g13946	2654
g13947	8338
g13948	3658
g13949	14188
g1395	3110
g13950	1499
g13951	3130
g13952	3765
g13953	1231
g13954	4375
g13955	2425
g13956	1902
g13957	2744
g13958	1393
g13959	1839
g1396	3369
g13960	1725
g13961	1158
g13962	4258
g13963	2257
g13964	1814
g13965	4445
g13966	1492
g13968	3351
g13969	1458
g1397	3490
g13971	655
g13972	5435
g13973	2968
g13974	1886
g13975	1400
g13976	1055
g1398	2112
g13981	4365
g13985	2763
g13986	6271
g13987	2432
g13988	999
g13989	4103
g1399	12140
g13990	650
g13991	2248
g13992	1119
g13993	4015
g13995	2717
g13996	3124
g13997	1490
g13998	3195
g13999	2176
g14	3964
g140	1834
g1400	6863
g14000	2796
g14001	4041
g14002	2111
g14003	3622
g14004	10439
g14007	2278
g14008	1467
g14009	1909
g14011	1902
g14012	2657
g14013	1890
g14014	1181
g14015	5115
g14016	2407
g14017	4750
g14018	2820
g14019	5947
g1402	804
g14020	2090
g14021	2034
g14022	1064
g14023	1597
g14024	3390
g14025	1956
g14026	4972
g14027	1572
g14028	3521
g14029	2627
g1403	2888
g14030	3768
g14031	6430
g14033	2543
g14034	4034
g14036	408
g14038	2953
g1404	2590
g14048	3250
g14049	1127
g1405	7683
g14050	7411
g14051	2540
g14052	2167
g14053	1398
g14054	2525
g14055	1687
g14056	884
g14057	2047
g14058	1418
g14059	1370
g1406	8003
g14060	3745
g14061	1087
g14062	2240
g14063	1360
g14064	1645
g14065	1784
g14066	2888
g14069	17588
g1407	2986
g14070	3681
g14071	3632
g14072	2958
g14073	3624
g14074	3737
g14077	2014
g14079	1150
g1408	2303
g14080	2631
g14083	1055
g14084	2990
g14085	3692
g14086	634
g14087	5853
g14088	1707
g14089	11172
g1409	1484
g14090	10881
g14091	9553
g14092	16977
g14093	5386
g14094	7941
g14095	3255
g14096	2587
g14097	957
g14098	18089
g14099	7970
g141	1255
g1410	2562
g14100	3776
g14101	2293
g14102	1081
g14104	1618
g14105	1805
g14106	3617
g14108	1042
g14109	2897
g1411	2922
g14111	1996
g14112	3609
g14113	1489
g14114	3655
g14115	2987
g14116	4258
g14117	1939
g14118	5247
g14119	2254
g1412	2253
g14120	1879
g14121	1561
g14122	1719
g14123	1613
g14124	5846
g14125	1975
g14127	993
g14128	1104
g14129	1030
g14130	4525
g14131	5851
g14132	2395
g14133	3156
g14134	2875
g14135	6299
g14136	2289
g14137	3262
g14138	5487
g14139	4021
g14140	1603
g14141	1231
g14142	5645
g14143	2600
g14144	1180
g14145	2578
g14146	3633
g14147	2131
g14148	3485
g14149	3568
g1415	3672
g14150	1307
g14151	1445
g14152	7174
g14153	1699
g14154	5855
g14155	2547
g14156	2205
g14157	2369
g14158	3743
g14159	2795
g1416	2220
g14160	1565
g14162	4249
g14163	6504
g14164	4417
g14165	13233
g14167	15494
g14168	2777
g14169	3454
g1417	1461
g14170	1841
g14171	3524
g14172	1577
g14173	4893
g14174	6037
g14175	1460
g14176	2953
g14177	1024
g14178	1342
g14179	1333
g1418	5668
g14181	2936
g14182	4331
g14183	2091
g14184	3644
g14185	823
g14186	1923
g14187	1298
g14188	4032
g14189	1472
g1419	3837
g14190	2987
g14191	7537
g14192	7478
g14193	4841
g14194	4933
g14195	5807
g14196	5299
g14197	4818
g14198	2184
g14199	6407
g142	3035
g1420	5962
g14202	2571
g14203	7399
g14204	8460
g14205	2227
g14206	753
g14207	3975
g14208	2140
g14209	1517
g1421	3694
g14210	2878
g14211	8278
g14212	7994
g14213	2573
g14214	2305
g14215	2287
g14216	2491
g14217	2336
g14218	2257
g14219	6164
g1422	3649
g14220	3097
g14221	6148
g14224	955
g14225	2561
g14226	1873
g14227	1090
g14228	4167
g14229	1110
g1423	6965
g14230	1290
g14231	1375
g14232	3800
g14233	3342
g14234	3925
g14235	1416
g14236	1743
g14237	1589
g14238	3067
g14239	3650
g1424	2319
g14240	754
g14241	2246
g14242	4860
g14243	3536
g14244	13522
g14245	11866
g14247	1591
g14248	5398
g14249	1124
g1425	4052
g14250	2493
g14251	1213
g14252	1253
g14253	1822
g14254	2476
g14255	1219
g14256	8831
g14257	9847
g14258	4288
g14259	1060
g1426	3349
g14260	1209
g14261	925
g14262	1318
g14263	1732
g14264	1204
g14265	2530
g14266	2739
g14267	2980
g14268	1376
g14269	2237
g1427	2215
g14270	6061
g14271	1469
g14272	3633
g14273	6870
g14274	1873
g14275	6622
g14276	6179
g14277	4530
g14278	823
g14279	2020
g1428	3921
g14280	1790
g14281	4896
g14282	2899
g14283	2690
g14284	1990
g14285	1751
g14286	4972
g14287	2390
g14288	2333
g14289	8104
g1429	4859
g14290	5251
g14291	4588
g14292	6067
g14293	1909
g14294	2633
g14295	8601
g14296	1398
g14297	2080
g14298	1463
g14299	3760
g143	3510
g1430	2045
g14300	3151
g14301	5071
g14302	3677
g14303	2879
g14304	2750
g14305	3715
g14306	573
g14307	7959
g14308	3675
g14309	1379
g1431	817
g14312	8487
g14313	1076
g14314	2661
g14315	1554
g14316	1649
g14317	2627
g14318	5229
g14319	1717
g1432	1403
g14321	2056
g14322	2782
g14323	4402
g14324	3773
g14325	1241
g14326	2783
g14327	2395
g14329	7020
g1433	2597
g14330	2514
g14331	3148
g14332	3641
g14333	3673
g14334	2126
g14335	9031
g14336	1399
g14337	9773
g14338	2829
g14339	2161
g1434	989
g14340	1071
g14341	511
g14345	2298
g14346	2404
g14347	3162
g14348	5707
g14349	998
g1435	9725
g14350	1382
g14351	4644
g14352	1642
g14353	1890
g14354	11882
g14355	2341
g14356	8992
g14357	1721
g14358	2356
g14359	3419
g1436	2390
g14360	2456
g14361	5879
g14362	3905
g14363	2083
g14364	4194
g14365	3226
g14366	5725
g14367	1799
g14368	1252
g14369	1869
g1437	4949
g14370	4062
g14371	8677
g14372	4247
g14373	1466
g14374	2352
g14375	2796
g14376	8071
g14377	2204
g14379	2080
g1438	3979
g14380	3530
g14381	3870
g14385	2452
g14386	5278
g14387	3108
g14388	3325
g14389	1907
g1439	1873
g14390	5767
g14391	3038
g14392	1384
g14393	2724
g14394	1700
g14395	1166
g14396	1461
g14397	2549
g14398	2675
g14399	2459
g144	1614
g1440	1685
g14400	2376
g14401	2269
g14402	2394
g14403	2389
g14404	1753
g14405	1258
g14406	3792
g14407	2944
g14408	4612
g14409	6277
g1441	4927
g14411	1160
g14412	3448
g14413	2118
g14414	2555
g14418	4780
g14419	2888
g1442	2595
g14420	10917
g14421	2362
g14422	1673
g14423	2771
g14424	3139
g14425	2284
g14426	1811
g14427	3066
g14428	5257
g14429	1370
g1443	3184
g14430	3946
g14431	1073
g14432	1977
g14433	1752
g14434	1536
g14435	2877
g14436	5069
g14437	2719
g14438	2692
g14439	2540
g1444	3499
g14440	1266
g14441	8841
g14442	904
g14443	434
g14444	2585
g14445	4619
g14446	1554
g14447	5996
g14448	2709
g14449	3188
g1445	5358
g14456	440
g14457	1789
g14458	9196
g1446	1828
g14460	3039
g14461	4860
g14462	6091
g14463	1330
g14464	701
g14466	922
g14467	1220
g14468	3680
g14469	2539
g1447	4539
g14470	1206
g14471	6909
g14472	3857
g14473	1406
g14474	3764
g14476	2135
g14477	3996
g14478	2239
g14479	12817
g1448	2086
g14480	5450
g14481	4785
g14482	3199
g14483	4997
g14484	1527
g14485	12059
g14486	11484
g14487	1648
g14488	3046
g14489	5386
g1449	940
g14490	4043
g14491	6991
g14492	8153
g14493	7581
g14494	4938
g14495	3708
g14496	8882
g14497	427
g14498	2847
g14499	2334
g145	3184
g1450	3199
g14500	1388
g14501	4795
g14502	2171
g14503	7070
g14504	2029
g14508	2698
g1451	2794
g14512	1448
g14513	2838
g14514	2758
g14515	1960
g14516	2456
g14517	3849
g14518	3648
g14519	2773
g1452	8733
g14520	1620
g14521	1932
g14522	1756
g14523	2773
g14524	3696
g14525	1561
g14526	2217
g14527	2575
g14528	1491
g14529	1848
g1453	4331
g14530	1123
g14531	2333
g14532	2387
g14533	1553
g14534	1322
g14535	4192
g1454	2929
g14540	3487
g14541	3239
g14542	2691
g14543	2793
g14545	2117
g14547	3481
g14548	2619
g14549	3484
g14554	374
g1456	4057
g14562	1199
g14563	2027
g14564	2081
g14565	1407
g14566	1528
g14567	1914
g14568	1898
g14569	4157
g1457	6103
g14570	1369
g14571	5463
g14572	2620
g14573	2292
g14574	2540
g14575	1807
g14576	1978
g14577	1701
g1458	8606
g14584	1528
g14585	2536
g14586	805
g14587	1283
g14588	2560
g14589	2013
g1459	2715
g14590	3442
g14591	2307
g14592	5425
g14593	7457
g14594	2692
g14595	1660
g14596	4027
g14597	754
g14598	3458
g146	1499
g1460	1796
g14600	3878
g14601	2894
g14602	1825
g14603	2079
g14604	7408
g14605	2255
g14606	2794
g14607	3388
g14608	2665
g14609	1269
g1461	1563
g14610	3909
g14611	1272
g14612	2841
g14613	3796
g14614	4214
g14615	2881
g14616	4364
g14617	3281
g14618	3351
g14619	3823
g1462	4812
g14620	2336
g14621	6681
g14622	5243
g14623	3302
g14625	14207
g14626	4051
g14627	2802
g14628	1319
g14629	2710
g1463	8144
g14630	8118
g14634	969
g14635	4047
g14636	3951
g14638	1533
g14639	2289
g1464	1199
g14640	4214
g14641	1074
g14642	10729
g14643	2077
g14644	2863
g14645	2028
g14646	2434
g14648	1068
g14649	4758
g1465	2673
g14650	1363
g14651	3902
g14652	3174
g14653	3587
g14654	4126
g14655	8391
g14656	2009
g14657	3373
g14658	3472
g14659	763
g1466	1744
g14662	3045
g14663	1413
g14664	3343
g14665	2797
g14666	3339
g14667	5914
g14668	1595
g1467	2629
g14670	3082
g14671	1603
g14672	4559
g14673	2142
g14674	1599
g14675	7644
g14676	972
g14677	4367
g14678	3609
g14679	1888
g1468	3820
g14681	2363
g14682	3678
g14683	2069
g14684	1038
g14685	1995
g14686	3062
g14687	2244
g14688	1909
g14689	2370
g1469	2851
g14690	6594
g14691	2435
g14692	4261
g14693	2823
g14694	3257
g14695	1931
g14696	3923
g14697	614
g14698	2102
g14699	2020
g147	1755
g1470	4162
g14700	3181
g14701	6032
g14702	2024
g14703	2269
g14704	2872
g14705	14301
g14707	3750
g14709	2945
g1471	3963
g14711	11635
g14712	4834
g14713	2853
g14714	2862
g14715	2771
g14717	9824
g14718	7540
g14719	3564
g1472	1894
g14721	4649
g14722	6630
g14723	4884
g1473	2073
g14734	1957
g14735	470
g14736	2172
g14737	4010
g14738	2372
g14739	681
g1474	2429
g14741	1143
g14742	3726
g14743	2917
g14744	2774
g14745	6456
g14746	9064
g14747	3813
g14748	3343
g14749	2186
g1475	577
g14750	12099
g14751	1381
g14752	3999
g14753	2400
g14754	1952
g14755	4497
g14756	1267
g14757	1646
g14758	2862
g14759	3290
g1476	2629
g14760	1463
g14761	904
g14762	12225
g14763	2892
g14764	2561
g14765	3489
g14766	2161
g14767	3919
g14768	3200
g14769	4707
g1477	2152
g14770	1206
g14771	2052
g14772	2472
g14773	1705
g14774	4098
g14776	1031
g14777	783
g14778	2321
g14779	3334
g1478	2885
g14780	1239
g14781	3408
g14782	1794
g14783	1775
g14784	1741
g14788	1952
g14789	3677
g1479	2390
g14790	1742
g14791	2134
g14792	3162
g14793	3561
g14794	2148
g14795	2731
g14796	2932
g14797	2177
g14798	1789
g14799	6258
g148	1116
g1480	1578
g14800	2754
g14801	2873
g14802	2568
g14803	1493
g14804	1588
g14805	3129
g14806	2743
g14807	4264
g14809	3408
g1481	2993
g14810	4396
g14811	4409
g14812	1889
g14813	1867
g14815	1460
g14816	1928
g14817	2659
g14818	2551
g14819	3239
g1482	2535
g14820	2551
g14821	1698
g14822	1545
g14823	1328
g14824	1780
g14825	3005
g14826	4586
g14827	1305
g14828	4979
g14829	1374
g1483	8238
g14830	2811
g14831	5412
g14832	7037
g14833	4849
g14834	3004
g14835	2550
g14836	2639
g14837	5515
g14838	2620
g14839	3985
g1484	8387
g14840	2246
g14841	1629
g14842	6235
g14843	2266
g14844	4659
g14845	687
g14846	7132
g14847	1499
g14848	3930
g14849	1524
g1485	7310
g14850	9906
g14851	4854
g14852	1634
g14853	2022
g14854	1768
g14855	7471
g14856	4445
g14857	2003
g14858	3266
g14859	3236
g1486	1621
g14860	3936
g14861	5056
g14862	5515
g14863	5773
g14864	3837
g14865	7986
g14866	12698
g14867	3247
g14868	3878
g14869	5103
g1487	945
g14870	4714
g14871	1289
g14872	1828
g14873	3126
g14874	1348
g14875	1472
g14876	3502
g14877	1185
g14878	1668
g14879	2521
g1488	4090
g14880	3066
g14881	1991
g14882	3981
g14883	1884
g14884	4123
g14885	3623
g14886	3637
g14889	385
g1489	1691
g14890	982
g14891	2884
g149	4389
g1490	2307
g14901	862
g14903	1210
g14906	1257
g14908	1172
g1491	2258
g14910	954
g14911	5433
g14912	992
g14913	1630
g14914	1257
g14915	2688
g14916	3688
g14917	1148
g14918	3032
g14919	6391
g1492	2836
g14920	2913
g14921	2765
g14922	1993
g14923	2564
g14924	1718
g14925	3870
g14926	4192
g14927	2700
g14928	2131
g14929	5521
g1493	1037
g14930	5361
g14931	2101
g14932	3067
g14933	4045
g14934	1849
g14935	1529
g14936	11758
g14939	2732
g1494	967
g14940	1783
g14941	1597
g14942	1141
g14943	3236
g14944	4619
g14945	1999
g14947	18273
g14948	2056
g14949	1220
g1495	1967
g14953	8016
g14954	1666
g14955	1805
g14956	967
g14957	1157
g14958	1621
g14959	2215
g1496	2827
g14960	3330
g14961	2220
g14962	3281
g14963	3564
g14964	6203
g14965	1325
g14966	794
g14968	2204
g14969	4548
g1497	2360
g14970	4138
g14971	2564
g14972	3261
g14973	3146
g14974	3756
g14975	2857
g14976	2812
g14977	4943
g14978	1842
g14979	3077
g1498	2851
g14980	6209
g14981	1277
g14982	4849
g14983	4981
g14984	1828
g14985	5717
g14986	1162
g14987	2083
g14988	1617
g14989	1281
g1499	2328
g14990	1017
g14991	1712
g14992	2078
g14993	1606
g14994	1562
g14995	4199
g14996	1171
g14997	3650
g14998	3809
g14999	1446
g15	6438
g150	6525
g1500	3314
g15000	4476
g15001	1736
g15002	1189
g15008	2254
g15009	5374
g1501	2844
g15010	8003
g15011	2016
g15012	7133
g15013	2760
g15014	1075
g15015	3214
g15016	7285
g15017	10181
g15018	15725
g15019	8333
g1502	2626
g15020	2858
g15021	1310
g15022	5899
g15023	1721
g15024	4821
g15025	2818
g15026	3435
g15027	4236
g15028	4412
g15029	2869
g1503	638
g15030	1637
g15031	838
g15032	1105
g15033	584
g15034	2886
g15035	2273
g15036	2606
g15037	1335
g15038	651
g15039	3076
g1504	2966
g15040	8371
g15041	4859
g15042	2046
g15043	1793
g15044	1389
g15045	1960
g15046	1726
g15047	1539
g15048	2460
g15049	2921
g15051	3832
g15052	2293
g15053	2332
g15054	2528
g15057	2111
g15058	5963
g15059	2455
g1506	2375
g15060	1977
g15061	2278
g15062	1937
g15063	2730
g15064	2546
g15065	6251
g15066	13553
g15067	2792
g15068	1740
g15069	1875
g1507	619
g15070	884
g15071	2063
g15072	1904
g15073	1837
g15074	2060
g15075	5204
g15076	3763
g15077	683
g15078	5551
g15079	7022
g1508	4233
g15081	1374
g15082	1609
g15083	1495
g15084	1809
g15085	2941
g15086	9924
g15087	4851
g15088	8829
g15089	2440
g1509	3605
g15090	1094
g15091	8084
g15092	2481
g15093	8416
g15094	3451
g15095	9222
g15096	3557
g15097	2342
g15098	976
g15099	3421
g151	1342
g1510	2734
g15100	6999
g15101	7626
g15102	2681
g15103	7141
g15104	2967
g15105	4259
g15106	4577
g15107	2282
g15108	12255
g15109	2064
g1511	3726
g15110	2123
g15111	1824
g15112	2930
g15113	3296
g15114	3840
g15115	2670
g15116	11062
g15117	3847
g15118	2051
g15119	3479
g1512	1940
g15120	1159
g15121	712
g15122	1429
g15123	1024
g15124	8433
g15125	2630
g15126	1710
g15127	3893
g15128	4384
g15129	2447
g1513	2035
g15130	1800
g15131	2865
g15132	2451
g15133	7756
g15134	5639
g15135	5907
g15137	1045
g15138	10039
g15139	4926
g1514	4640
g15140	1516
g15141	7141
g15142	4267
g15143	3616
g15144	2737
g15145	1462
g15146	2143
g15147	2213
g15148	2166
g15149	4745
g1515	4079
g15150	1695
g15152	3576
g15153	5894
g15154	12883
g15155	3720
g15158	7724
g15159	2785
g1516	1354
g15160	6806
g15161	4849
g15162	4435
g15163	5693
g15164	2135
g15165	2022
g15166	3827
g15167	1861
g15168	7775
g15169	2349
g1517	3224
g15170	1947
g15171	3981
g15172	3337
g15173	2456
g15174	6514
g15175	4765
g15176	1912
g15177	1534
g15178	852
g15179	4503
g1518	2748
g15180	1531
g15181	5373
g15182	1924
g15183	2282
g15184	3377
g15185	4949
g15186	2680
g15187	5035
g15188	1975
g15189	12070
g1519	2179
g15190	5260
g15191	1346
g15192	7473
g15193	4007
g15194	1573
g15195	1890
g15196	2847
g15197	2956
g15198	3576
g152	1832
g1520	3129
g15200	973
g15202	1833
g15203	2229
g15204	2023
g15205	1800
g15206	3384
g15207	5378
g15208	2627
g15209	9099
g1521	3274
g15210	1723
g15211	2636
g15212	4294
g15213	3515
g15214	5648
g15215	3853
g15217	2717
g15218	1723
g15219	4234
g1522	3828
g15220	5238
g15221	11437
g15226	4045
g15227	1257
g15228	2298
g15229	3750
g1523	1974
g15230	6488
g15231	3736
g15232	4240
g15233	4429
g15234	4297
g15235	1359
g15236	2010
g15237	1904
g15238	7761
g15239	1432
g1524	3932
g15240	1874
g15241	10672
g15243	7423
g15247	3439
g15248	1986
g15249	965
g1525	1777
g15250	5111
g15251	5852
g15252	1355
g15253	7431
g15254	2183
g15255	6653
g15256	2314
g15257	3651
g15258	6326
g15259	3180
g1526	5936
g15260	8159
g15261	1709
g15262	1411
g15263	575
g15264	4924
g15265	1715
g15266	1723
g15267	2472
g15268	2687
g15269	5070
g1527	2434
g15270	2593
g15271	4574
g15272	6355
g15273	2829
g15274	2575
g15275	1713
g15276	790
g15277	1226
g15278	1439
g15279	3359
g1528	8705
g15280	3348
g15281	4352
g15282	2234
g15283	2684
g15284	2548
g15285	1489
g15286	2225
g15287	4119
g15288	1392
g15289	2015
g1529	1607
g15290	5055
g15291	4952
g15292	5820
g15293	3776
g15294	2864
g15295	7306
g15297	913
g15298	1463
g15299	3067
g153	394
g15300	3823
g15301	1355
g15302	1263
g15303	4387
g15304	1839
g15305	7022
g15306	8254
g15307	2875
g15308	6627
g15309	2205
g1531	3482
g15310	1560
g15311	1654
g15312	2378
g15313	2099
g15314	2153
g15315	2736
g15316	2329
g15317	4841
g15318	5452
g15319	1771
g1532	1285
g15320	2061
g15321	9614
g15322	8534
g15323	4636
g15324	1641
g15325	2464
g15326	3889
g15327	7099
g15328	5713
g15329	1380
g1533	14129
g15330	2241
g15331	4704
g15332	6292
g15333	4316
g15334	3964
g15335	2350
g15336	1241
g15337	1075
g15338	924
g15339	9157
g1534	23732
g15340	2117
g15341	2051
g15342	2851
g15343	4027
g15344	3259
g15345	1302
g15346	7671
g15347	1936
g15348	2311
g15349	4062
g1535	3470
g15350	2578
g15351	3430
g15352	2874
g15353	1932
g15354	995
g15355	1270
g15356	2370
g15357	11921
g15358	2425
g15359	3214
g1536	3813
g15360	5396
g15361	2414
g15362	1199
g15363	2659
g15364	7625
g15365	1243
g15366	2447
g15367	6607
g15368	4137
g15369	1691
g1537	3322
g15370	2736
g15371	2336
g15372	4074
g15373	13061
g15374	7763
g15375	2870
g15376	1814
g15379	890
g1538	1582
g15380	2338
g15381	3183
g15382	812
g15384	2299
g15385	2716
g15386	1734
g15387	6378
g15388	4100
g15389	1910
g1539	3767
g15390	5598
g15391	4669
g15392	5294
g15393	8190
g15394	1414
g15395	1722
g15396	7714
g15397	3180
g15398	2241
g15399	2189
g154	866
g1540	5486
g15400	6441
g15401	2767
g15402	5421
g15403	2346
g15404	1549
g15405	3806
g15406	5456
g15407	1009
g1541	808
g15410	5434
g15411	1337
g15412	2862
g15413	2178
g15419	840
g1542	2936
g15420	2985
g15421	2433
g15422	1296
g15423	4706
g15424	2247
g15425	3865
g15426	5329
g15427	5704
g15428	3746
g15429	5757
g1543	3430
g15430	3595
g15431	2747
g15432	1891
g15433	5063
g15434	6530
g15435	3778
g15436	5946
g15437	4800
g15438	5490
g15439	2599
g1544	5451
g15440	3762
g15441	4407
g15442	8421
g15443	2308
g15444	9327
g15445	1746
g15446	1842
g15447	3296
g15448	1362
g15449	4099
g1545	7842
g15450	1926
g15451	5908
g15452	1985
g15453	1135
g15454	2771
g15455	2660
g15456	1505
g15457	4934
g15458	2057
g15459	4836
g1546	4472
g15460	3338
g15461	3783
g15462	3741
g15463	4147
g15464	1791
g15465	3591
g15466	2750
g15467	3426
g15468	3704
g15469	1504
g1547	1481
g15472	6552
g15473	3070
g15474	1400
g15475	532
g15476	1972
g15477	5541
g15478	1896
g15479	4380
g1548	1684
g15481	2654
g15482	4006
g15483	2138
g15484	1426
g15485	1338
g15486	1408
g15487	1407
g15488	3780
g15489	2866
g1549	1665
g15490	3234
g15491	1726
g15492	5160
g15493	4765
g15494	1551
g15495	924
g15496	2041
g15497	2074
g15498	2234
g15499	5656
g155	4086
g1550	6803
g15500	1845
g15501	1843
g15502	2349
g15503	3178
g15504	1265
g15505	2244
g15506	1135
g15507	2588
g15508	1973
g15509	2055
g1551	1403
g15510	1925
g15511	2728
g15512	3926
g15513	1403
g15514	1500
g15515	3840
g15516	1476
g15517	1656
g15518	4692
g15519	1115
g1552	6773
g15520	5474
g15521	2507
g15522	3055
g15523	5987
g15524	6231
g15525	2174
g15526	4122
g15527	8555
g15528	8546
g15529	2071
g1553	6262
g15530	3441
g15531	3838
g15532	9932
g15533	2257
g15534	2706
g15535	3675
g15536	2187
g15537	2081
g15538	5219
g15539	1459
g1554	3034
g15540	1429
g15541	7415
g15542	1746
g15543	4540
g15544	2236
g15545	4682
g15546	3898
g15547	2087
g15548	2722
g15549	2214
g1555	3643
g15550	3025
g15551	3759
g15552	2028
g15553	2972
g15554	2884
g15555	2006
g15556	1787
g15557	2273
g15558	1901
g15559	11853
g1556	1893
g15560	3493
g15561	2722
g15562	1794
g15563	1187
g15564	1355
g15565	10499
g15566	1791
g15567	2979
g15568	7715
g15569	8638
g1557	2793
g15572	1699
g15573	2868
g15574	2223
g15575	760
g15576	2388
g15577	1745
g15578	1750
g15579	1220
g1558	16247
g15580	4258
g15581	2157
g15582	1853
g15583	1907
g15585	1551
g15586	915
g15587	1899
g15588	1331
g15589	2393
g1559	2696
g15590	3653
g15591	1418
g15592	1620
g15593	3515
g15594	4585
g15595	2314
g15596	2820
g15598	3100
g15599	2282
g156	2115
g1560	1523
g15601	1208
g15602	2939
g15603	4423
g15604	4277
g15605	3227
g15606	1272
g15607	1733
g15608	2610
g15609	2666
g1561	2881
g15610	2430
g15611	1201
g15614	1089
g15615	3299
g15616	1397
g15617	10684
g15618	8641
g15619	5314
g1562	3385
g15627	3595
g15628	2630
g15629	3214
g1563	2730
g1564	3517
g15640	6065
g15641	2537
g15642	1193
g15643	3374
g15644	2757
g15645	1451
g15646	1542
g15647	6127
g15648	2286
g15649	2119
g1565	2524
g15650	4970
g15651	8166
g15652	1690
g15653	1946
g15654	2414
g15655	4676
g15656	5165
g15657	1464
g15658	1890
g15659	1958
g1566	2919
g15660	2579
g15661	1967
g15662	1925
g15663	1368
g15664	2569
g15665	2574
g15666	2239
g15667	2167
g15668	8890
g15669	1394
g1567	2569
g15670	1283
g15671	439
g15672	3729
g15673	1815
g15674	2291
g15675	3746
g15676	5954
g15677	3108
g15678	2442
g15679	2180
g1568	2907
g15680	3217
g15681	4532
g15682	2011
g15683	3819
g15684	3221
g15685	2224
g15686	2074
g15687	9364
g15688	1910
g15689	5078
g1569	1949
g15690	4506
g15691	2193
g15692	4332
g15693	2293
g15694	2581
g15695	1263
g15696	2678
g15697	5246
g15698	3000
g15699	5260
g157	2984
g1570	2132
g15700	2180
g15701	3181
g15702	3110
g15703	3240
g15704	4187
g15705	5778
g15706	2432
g15707	4376
g15708	9263
g15709	1097
g1571	4946
g15710	1209
g15711	895
g15712	4307
g15713	5251
g15714	3731
g15715	1852
g15716	14768
g15717	5039
g15718	1850
g15719	1195
g1572	4002
g15720	2490
g15721	13169
g15722	6371
g15723	1273
g15724	3435
g15725	1643
g15726	1785
g15727	2451
g15728	3825
g15729	4606
g1573	1956
g15730	1976
g15731	839
g15732	1308
g15733	1682
g15734	1352
g15735	1285
g15736	2082
g15737	5579
g15738	1510
g15739	1832
g1574	2733
g15740	2353
g15741	2415
g15742	2123
g15743	2831
g15744	2364
g15745	4994
g15746	3221
g15747	1797
g15749	4208
g1575	3386
g15751	3164
g15752	7121
g15753	2033
g15754	8906
g15755	1405
g15756	2735
g15757	7964
g15758	1307
g15759	1185
g1576	2139
g15760	2601
g15761	1149
g15762	2216
g15763	2195
g15764	1918
g15765	1434
g15766	1647
g15767	2050
g15768	2838
g15769	1433
g1577	6742
g15770	2456
g15771	2305
g15772	4830
g15773	1613
g15774	1866
g15775	15790
g15776	3096
g15777	4780
g15778	1400
g15779	973
g15780	1995
g15781	1292
g15782	3433
g15783	2597
g15784	1360
g15785	9102
g15786	3804
g15787	3605
g15788	10112
g15789	9823
g1579	1065
g15790	6222
g15791	2342
g15792	5502
g15793	2241
