geneid	length
Mal24_g13536	2195
Mal24_g13537	263
Mal24_g13538	2616
Mal24_g13539	2424
Mal24_g1354	1374
Mal24_g13540	169
Mal24_g13541	1330
Mal24_g13542	1651
Mal24_g13543	3757
Mal24_g13544	3899
Mal24_g13545	1734
Mal24_g13546	2384
Mal24_g13547	511
Mal24_g13548	1328
Mal24_g13549	1974
Mal24_g1355	171
Mal24_g13550	1644
Mal24_g13551	203
Mal24_g13552	3309
Mal24_g13553	502
Mal24_g13554	1375
Mal24_g13555	10221
Mal24_g13556	857
Mal24_g13557	392
Mal24_g13558	875
Mal24_g13559	1343
Mal24_g1356	3622
Mal24_g13560	1582
Mal24_g13561	1780
Mal24_g13562	1536
Mal24_g13563	788
Mal24_g13564	5132
Mal24_g13565	681
Mal24_g13566	744
Mal24_g13567	839
Mal24_g13568	742
Mal24_g13569	794
Mal24_g1357	1433
Mal24_g13570	2368
Mal24_g13571	320
Mal24_g13572	236
Mal24_g13573	1018
Mal24_g13574	1495
Mal24_g13575	1195
Mal24_g13576	223
Mal24_g13577	1601
Mal24_g13578	1058
Mal24_g13579	679
Mal24_g1358	3051
Mal24_g13580	2923
Mal24_g13581	1022
Mal24_g13582	3789
Mal24_g13583	2291
Mal24_g13584	942
Mal24_g13585	2635
Mal24_g13586	9294
Mal24_g13587	1625
Mal24_g13588	2716
Mal24_g13589	1583
Mal24_g1359	1206
Mal24_g13590	3134
Mal24_g13591	1139
Mal24_g13592	4020
Mal24_g13593	1372
Mal24_g13594	1891
Mal24_g13595	2680
Mal24_g13596	1177
Mal24_g13597	2375
Mal24_g13598	7777
Mal24_g13599	795
Mal24_g136	3207
Mal24_g1360	218
Mal24_g13600	1131
Mal24_g13601	1049
Mal24_g13602	2486
Mal24_g13603	614
Mal24_g13604	1624
Mal24_g13605	3827
Mal24_g13606	1163
Mal24_g13607	1089
Mal24_g13608	581
Mal24_g13609	4854
Mal24_g1361	4980
Mal24_g13610	1505
Mal24_g13611	1075
Mal24_g13612	1527
Mal24_g13613	577
Mal24_g13614	2401
Mal24_g13615	910
Mal24_g13616	13494
Mal24_g13617	3714
Mal24_g13618	3699
Mal24_g13619	4122
Mal24_g1362	3128
Mal24_g13620	710
Mal24_g13621	920
Mal24_g13622	2542
Mal24_g13623	1126
Mal24_g13624	3544
Mal24_g13625	2673
Mal24_g13626	1541
Mal24_g13627	1272
Mal24_g13628	716
Mal24_g13629	1009
Mal24_g1363	6767
Mal24_g13630	1575
Mal24_g13631	729
Mal24_g13632	2898
Mal24_g13633	3724
Mal24_g13634	793
Mal24_g13635	254
Mal24_g13636	3298
Mal24_g13637	1197
Mal24_g13638	2969
Mal24_g13639	1895
Mal24_g1364	1305
Mal24_g13640	3394
Mal24_g13641	1085
Mal24_g13642	2782
Mal24_g13643	1886
Mal24_g13644	5601
Mal24_g13645	2413
Mal24_g13646	5535
Mal24_g13647	2317
Mal24_g13648	290
Mal24_g13649	1465
Mal24_g1365	427
Mal24_g13650	3316
Mal24_g13651	2743
Mal24_g13652	809
Mal24_g13653	1226
Mal24_g13654	243
Mal24_g13655	283
Mal24_g13656	786
Mal24_g13657	1844
Mal24_g13658	874
Mal24_g13659	2562
Mal24_g1366	2902
Mal24_g13660	1829
Mal24_g13661	1719
Mal24_g13662	546
Mal24_g13663	2325
Mal24_g13664	1154
Mal24_g13665	761
Mal24_g13666	719
Mal24_g13667	1502
Mal24_g13668	1087
Mal24_g13669	652
Mal24_g1367	5695
Mal24_g13670	534
Mal24_g13671	385
Mal24_g13672	2647
Mal24_g13673	863
Mal24_g13674	2219
Mal24_g13675	398
Mal24_g13676	489
Mal24_g13677	1003
Mal24_g13678	1778
Mal24_g13679	990
Mal24_g1368	2614
Mal24_g13680	2892
Mal24_g13681	1399
Mal24_g13682	2052
Mal24_g13683	196
Mal24_g13684	1174
Mal24_g13685	194
Mal24_g13686	1637
Mal24_g13687	1597
Mal24_g13688	832
Mal24_g13689	362
Mal24_g1369	1518
Mal24_g13690	4193
Mal24_g13691	5201
Mal24_g13692	2473
Mal24_g13693	1048
Mal24_g13694	1905
Mal24_g13695	3546
Mal24_g13696	646
Mal24_g13697	657
Mal24_g13698	2040
Mal24_g13699	2584
Mal24_g137	2149
Mal24_g1370	1527
Mal24_g13700	2491
Mal24_g13701	2214
Mal24_g13702	1761
Mal24_g13703	1160
Mal24_g13704	1207
Mal24_g13705	1472
Mal24_g13706	2046
Mal24_g13707	826
Mal24_g13708	3895
Mal24_g13709	645
Mal24_g1371	892
Mal24_g13710	1413
Mal24_g13711	2003
Mal24_g13712	1980
Mal24_g13713	577
Mal24_g13714	1600
Mal24_g13715	7369
Mal24_g13716	5235
Mal24_g13717	892
Mal24_g13718	464
Mal24_g13719	852
Mal24_g1372	469
Mal24_g13720	971
Mal24_g13721	610
Mal24_g13722	2171
Mal24_g13723	1863
Mal24_g13724	1555
Mal24_g13725	3422
Mal24_g13726	3816
Mal24_g13727	1093
Mal24_g13728	4746
Mal24_g13729	921
Mal24_g1373	854
Mal24_g13730	403
Mal24_g13731	1164
Mal24_g13732	1031
Mal24_g13733	5879
Mal24_g13734	213
Mal24_g13735	1392
Mal24_g13736	960
Mal24_g13737	602
Mal24_g13738	556
Mal24_g13739	1874
Mal24_g1374	347
Mal24_g13740	1348
Mal24_g13741	999
Mal24_g13742	557
Mal24_g13743	1081
Mal24_g13744	2177
Mal24_g13745	2264
Mal24_g13746	486
Mal24_g13747	1519
Mal24_g13748	290
Mal24_g13749	1088
Mal24_g1375	2608
Mal24_g13750	2154
Mal24_g13751	1457
Mal24_g13752	1653
Mal24_g13753	1716
Mal24_g13754	1165
Mal24_g13755	3438
Mal24_g13756	1242
Mal24_g13757	4474
Mal24_g13758	1752
Mal24_g13759	1584
Mal24_g1376	1310
Mal24_g13760	664
Mal24_g13761	551
Mal24_g13762	1350
Mal24_g13763	2766
Mal24_g13764	1658
Mal24_g13765	175
Mal24_g13766	511
Mal24_g13767	1359
Mal24_g13768	2460
Mal24_g13769	1107
Mal24_g1377	5290
Mal24_g13770	1370
Mal24_g13771	1797
Mal24_g13772	1605
Mal24_g13773	6523
Mal24_g13774	2148
Mal24_g13775	502
Mal24_g13776	2650
Mal24_g13777	11819
Mal24_g13778	312
Mal24_g13779	2222
Mal24_g1378	1751
Mal24_g13780	1918
Mal24_g13781	975
Mal24_g13782	2117
Mal24_g13783	1142
Mal24_g13784	1181
Mal24_g13785	1889
Mal24_g13786	755
Mal24_g13787	7643
Mal24_g13788	9321
Mal24_g13789	1146
Mal24_g1379	4569
Mal24_g13790	2694
Mal24_g13791	438
Mal24_g13792	2173
Mal24_g13793	522
Mal24_g13794	296
Mal24_g13795	7496
Mal24_g13796	2200
Mal24_g13797	1671
Mal24_g13798	525
Mal24_g13799	1014
Mal24_g138	1818
Mal24_g1380	6097
Mal24_g13800	1393
Mal24_g13801	1490
Mal24_g13802	4096
Mal24_g13803	2063
Mal24_g13804	1272
Mal24_g13805	1337
Mal24_g13806	1947
Mal24_g13807	1967
Mal24_g13808	2223
Mal24_g13809	3023
Mal24_g1381	919
Mal24_g13810	1881
Mal24_g13811	1376
Mal24_g13812	1746
Mal24_g13813	202
Mal24_g13814	280
Mal24_g13815	5651
Mal24_g13816	493
Mal24_g13817	1230
Mal24_g13818	8164
Mal24_g13819	336
Mal24_g1382	3485
Mal24_g13820	730
Mal24_g13821	4222
Mal24_g13822	1475
Mal24_g13823	12643
Mal24_g13824	6448
Mal24_g13825	283
Mal24_g13826	2105
Mal24_g13827	874
Mal24_g13828	2717
Mal24_g13829	1450
Mal24_g1383	2961
Mal24_g13830	1953
Mal24_g13831	1094
Mal24_g13832	719
Mal24_g13833	2442
Mal24_g13834	4298
Mal24_g13835	1074
Mal24_g13836	2254
Mal24_g13837	543
Mal24_g13838	9514
Mal24_g13839	1174
Mal24_g1384	1076
Mal24_g13840	284
Mal24_g13841	1174
Mal24_g13842	447
Mal24_g13843	2414
Mal24_g13844	3108
Mal24_g13845	732
Mal24_g13846	1885
Mal24_g13847	604
Mal24_g13848	6356
Mal24_g13849	451
Mal24_g1385	2161
Mal24_g13850	2721
Mal24_g13851	1478
Mal24_g13852	2112
Mal24_g13853	203
Mal24_g13854	1815
Mal24_g13855	4646
Mal24_g13856	374
Mal24_g13857	1702
Mal24_g13858	1708
Mal24_g13859	1815
Mal24_g1386	1526
Mal24_g13860	3497
Mal24_g13861	4886
Mal24_g13862	1083
Mal24_g13863	615
Mal24_g13864	1442
Mal24_g13865	5242
Mal24_g13866	1502
Mal24_g13867	1387
Mal24_g13868	1418
Mal24_g13869	2849
Mal24_g1387	2785
Mal24_g13870	4275
Mal24_g13871	212
Mal24_g13872	4352
Mal24_g13873	4401
Mal24_g13874	1416
Mal24_g13875	2904
Mal24_g13876	673
Mal24_g13877	1911
Mal24_g13878	2805
Mal24_g13879	2211
Mal24_g1388	1082
Mal24_g13880	1311
Mal24_g13881	887
Mal24_g13882	639
Mal24_g13883	2609
Mal24_g13884	2116
Mal24_g13885	12577
Mal24_g13886	1061
Mal24_g13887	411
Mal24_g13888	1392
Mal24_g13889	4132
Mal24_g1389	900
Mal24_g13890	3113
Mal24_g13891	293
Mal24_g13892	796
Mal24_g13893	946
Mal24_g13894	719
Mal24_g13895	1981
Mal24_g13896	397
Mal24_g13897	964
Mal24_g13898	543
Mal24_g13899	1320
Mal24_g139	2647
Mal24_g1390	3160
Mal24_g13900	1097
Mal24_g13901	1419
Mal24_g13902	1796
Mal24_g13903	4579
Mal24_g13904	889
Mal24_g13905	4227
Mal24_g13906	2576
Mal24_g13907	891
Mal24_g13908	523
Mal24_g13909	3842
Mal24_g1391	5094
Mal24_g13910	570
Mal24_g13911	8055
Mal24_g13912	299
Mal24_g13913	1750
Mal24_g13914	2654
Mal24_g13915	2362
Mal24_g13916	2061
Mal24_g13917	4666
Mal24_g13918	257
Mal24_g13919	1144
Mal24_g1392	2993
Mal24_g13920	2017
Mal24_g13921	737
Mal24_g13922	662
Mal24_g13923	1765
Mal24_g13924	11858
Mal24_g13925	6143
Mal24_g13926	1652
Mal24_g13927	1894
Mal24_g13928	1356
Mal24_g13929	1609
Mal24_g1393	1266
Mal24_g13930	547
Mal24_g13931	572
Mal24_g13932	647
Mal24_g13933	473
Mal24_g13934	3007
Mal24_g13935	2758
Mal24_g13936	2020
Mal24_g13937	2322
Mal24_g13938	844
Mal24_g13939	2627
Mal24_g1394	1190
Mal24_g13940	1053
Mal24_g13941	4660
Mal24_g13942	243
Mal24_g13943	552
Mal24_g13944	2748
Mal24_g13945	20670
Mal24_g13946	6539
Mal24_g13947	2831
Mal24_g13948	1254
Mal24_g13949	1489
Mal24_g1395	1181
Mal24_g13950	2171
Mal24_g13951	3010
Mal24_g13952	1131
Mal24_g13953	5179
Mal24_g13954	1339
Mal24_g13955	1814
Mal24_g13956	1082
Mal24_g13957	1082
Mal24_g13958	786
Mal24_g13959	1251
Mal24_g1396	535
Mal24_g13960	3371
Mal24_g13961	4036
Mal24_g13962	651
Mal24_g13963	5061
Mal24_g13964	476
Mal24_g13965	576
Mal24_g13966	1299
Mal24_g13967	662
Mal24_g13968	269
Mal24_g13969	257
Mal24_g1397	3594
Mal24_g13970	436
Mal24_g13971	382
Mal24_g13972	1492
Mal24_g13973	476
Mal24_g13974	1401
Mal24_g13975	2176
Mal24_g13976	1285
Mal24_g13977	6497
Mal24_g13978	467
Mal24_g13979	409
Mal24_g1398	4003
Mal24_g13980	852
Mal24_g13981	2110
Mal24_g13982	4274
Mal24_g13983	1870
Mal24_g13984	1491
Mal24_g13985	397
Mal24_g13986	4215
Mal24_g13987	974
Mal24_g13988	1387
Mal24_g13989	2177
Mal24_g1399	2616
Mal24_g13990	458
Mal24_g13991	1617
Mal24_g13992	5218
Mal24_g13993	707
Mal24_g13994	712
Mal24_g13995	581
Mal24_g13996	2429
Mal24_g13997	2132
Mal24_g13998	1990
Mal24_g13999	1346
Mal24_g14	3402
Mal24_g140	945
Mal24_g1400	6006
Mal24_g14000	468
Mal24_g14001	1991
Mal24_g14002	1868
Mal24_g14003	1054
Mal24_g14004	1654
Mal24_g14005	906
Mal24_g14006	2106
Mal24_g14007	2932
Mal24_g14008	998
Mal24_g14009	280
Mal24_g1401	7777
Mal24_g14010	1046
Mal24_g14011	567
Mal24_g14012	1458
Mal24_g14013	2839
Mal24_g14014	377
Mal24_g14015	1434
Mal24_g14016	1595
Mal24_g14017	1927
Mal24_g14018	2353
Mal24_g14019	977
Mal24_g1402	1742
Mal24_g14020	1642
Mal24_g14021	2623
Mal24_g14022	2206
Mal24_g14023	1211
Mal24_g14024	2562
Mal24_g14025	450
Mal24_g14026	1891
Mal24_g14027	803
Mal24_g14028	326
Mal24_g14029	3235
Mal24_g1403	1057
Mal24_g14030	1566
Mal24_g14031	3840
Mal24_g14032	364
Mal24_g14033	3927
Mal24_g14034	3202
Mal24_g14035	1036
Mal24_g14036	1194
Mal24_g14037	1709
Mal24_g14038	2028
Mal24_g14039	2996
Mal24_g1404	1449
Mal24_g14040	471
Mal24_g14041	1508
Mal24_g14042	1211
Mal24_g14043	939
Mal24_g14044	5641
Mal24_g14045	1234
Mal24_g14046	530
Mal24_g14047	347
Mal24_g14048	2812
Mal24_g14049	6146
Mal24_g1405	1259
Mal24_g14050	2880
Mal24_g14051	389
Mal24_g14052	4420
Mal24_g14053	6483
Mal24_g14054	3269
Mal24_g14055	2051
Mal24_g14056	715
Mal24_g14057	2097
Mal24_g14058	6317
Mal24_g14059	3798
Mal24_g1406	1281
Mal24_g14060	2476
Mal24_g14061	4229
Mal24_g14062	1116
Mal24_g14063	441
Mal24_g14064	2775
Mal24_g14065	1607
Mal24_g14066	16839
Mal24_g14067	1919
Mal24_g14068	9215
Mal24_g14069	2634
Mal24_g1407	544
Mal24_g14070	2601
Mal24_g14071	3249
Mal24_g14072	371
Mal24_g14073	1623
Mal24_g14074	3841
Mal24_g14075	866
Mal24_g14076	1538
Mal24_g14077	2493
Mal24_g14078	1084
Mal24_g14079	2700
Mal24_g1408	2955
Mal24_g14080	3686
Mal24_g14081	850
Mal24_g14082	1549
Mal24_g14083	1947
Mal24_g14084	686
Mal24_g14085	1430
Mal24_g14086	1077
Mal24_g14087	2650
Mal24_g14088	616
Mal24_g14089	806
Mal24_g1409	590
Mal24_g14090	1509
Mal24_g14091	4003
Mal24_g14092	1769
Mal24_g14093	2195
Mal24_g14094	329
Mal24_g14095	819
Mal24_g14096	1404
Mal24_g14097	1738
Mal24_g14098	8183
Mal24_g14099	2843
Mal24_g141	2525
Mal24_g1410	954
Mal24_g14100	1020
Mal24_g14101	946
Mal24_g14102	424
Mal24_g14103	3934
Mal24_g14104	2321
Mal24_g14105	995
Mal24_g14106	3721
Mal24_g14107	551
Mal24_g14108	392
Mal24_g14109	455
Mal24_g1411	517
Mal24_g14110	311
Mal24_g14111	407
Mal24_g14112	455
Mal24_g14113	392
Mal24_g14114	407
Mal24_g14115	311
Mal24_g14116	3804
Mal24_g14117	882
Mal24_g14118	1422
Mal24_g14119	2926
Mal24_g1412	3196
Mal24_g14120	2914
Mal24_g14121	2487
Mal24_g14122	4124
Mal24_g14123	1332
Mal24_g14124	1368
Mal24_g14125	3395
Mal24_g14126	3379
Mal24_g14127	1472
Mal24_g14128	1375
Mal24_g14129	311
Mal24_g1413	335
Mal24_g14130	407
Mal24_g14131	392
Mal24_g14132	455
Mal24_g14133	856
Mal24_g14134	1485
Mal24_g14135	2641
Mal24_g14136	966
Mal24_g14137	356
Mal24_g14138	3715
Mal24_g14139	712
Mal24_g1414	2854
Mal24_g14140	960
Mal24_g14141	1146
Mal24_g14142	1702
Mal24_g14143	2316
Mal24_g14144	455
Mal24_g14145	392
Mal24_g14146	407
Mal24_g14147	311
Mal24_g14148	2000
Mal24_g14149	311
Mal24_g1415	2706
Mal24_g14150	407
Mal24_g14151	3378
Mal24_g14152	5619
Mal24_g14153	5756
Mal24_g14154	1224
Mal24_g14155	2138
Mal24_g14156	528
Mal24_g14157	580
Mal24_g14158	2744
Mal24_g14159	3260
Mal24_g1416	1200
Mal24_g14160	6305
Mal24_g14161	599
Mal24_g14162	905
Mal24_g14163	2490
Mal24_g14164	4354
Mal24_g14165	780
Mal24_g14166	3627
Mal24_g14167	2086
Mal24_g14168	927
Mal24_g14169	3150
Mal24_g1417	1469
Mal24_g14170	2211
Mal24_g14171	2112
Mal24_g14172	950
Mal24_g14173	989
Mal24_g14174	1479
Mal24_g14175	911
Mal24_g14176	2112
Mal24_g14177	3491
Mal24_g14178	1256
Mal24_g14179	5387
Mal24_g1418	980
Mal24_g14180	1529
Mal24_g14181	758
Mal24_g14182	2904
Mal24_g14183	577
Mal24_g14184	4965
Mal24_g14185	1358
Mal24_g14186	1446
Mal24_g14187	4940
Mal24_g14188	1386
Mal24_g14189	3247
Mal24_g1419	2401
Mal24_g14190	1244
Mal24_g14191	7662
Mal24_g14192	226
Mal24_g14193	559
Mal24_g14194	853
Mal24_g14195	216
Mal24_g14196	2063
Mal24_g14197	808
Mal24_g14198	1587
Mal24_g14199	1858
Mal24_g142	5501
Mal24_g1420	1910
Mal24_g14200	1536
Mal24_g14201	6372
Mal24_g14202	8196
Mal24_g14203	1046
Mal24_g14204	735
Mal24_g14205	2720
Mal24_g14206	1287
Mal24_g14207	772
Mal24_g14208	1120
Mal24_g14209	544
Mal24_g1421	957
Mal24_g14210	1137
Mal24_g14211	650
Mal24_g14212	476
Mal24_g14213	2819
Mal24_g14214	1613
Mal24_g14215	1513
Mal24_g14216	820
Mal24_g14217	1099
Mal24_g14218	1532
Mal24_g14219	2316
Mal24_g1422	440
Mal24_g14220	6674
Mal24_g14221	1970
Mal24_g14222	593
Mal24_g14223	1689
Mal24_g14224	1192
Mal24_g14225	1424
Mal24_g14226	935
Mal24_g14227	9039
Mal24_g14228	1806
Mal24_g14229	2343
Mal24_g1423	1675
Mal24_g14230	1416
Mal24_g14231	717
Mal24_g14232	1219
Mal24_g14233	219
Mal24_g14234	1894
Mal24_g14235	1040
Mal24_g14236	1628
Mal24_g14237	716
Mal24_g14238	1208
Mal24_g14239	380
Mal24_g1424	4539
Mal24_g14240	444
Mal24_g14241	4751
Mal24_g14242	19528
Mal24_g14243	683
Mal24_g14244	194
Mal24_g14245	5313
Mal24_g14246	1096
Mal24_g14247	1237
Mal24_g14248	1963
Mal24_g14249	1269
Mal24_g1425	2647
Mal24_g14250	831
Mal24_g14251	1855
Mal24_g14252	3522
Mal24_g14253	1252
Mal24_g14254	1034
Mal24_g14255	1419
Mal24_g14256	1333
Mal24_g14257	243
Mal24_g14258	560
Mal24_g14259	1462
Mal24_g1426	11857
Mal24_g14260	2574
Mal24_g14261	3031
Mal24_g14262	4547
Mal24_g14263	1091
Mal24_g14264	2751
Mal24_g14265	1223
Mal24_g14266	860
Mal24_g14267	950
Mal24_g14268	1326
Mal24_g14269	791
Mal24_g1427	9640
Mal24_g14270	2002
Mal24_g14271	3294
Mal24_g14272	2955
Mal24_g14273	3646
Mal24_g14274	3273
Mal24_g14275	2465
Mal24_g14276	2516
Mal24_g14277	2589
Mal24_g14278	3448
Mal24_g14279	1561
Mal24_g1428	1152
Mal24_g14280	368
Mal24_g14281	497
Mal24_g14282	5183
Mal24_g14283	1065
Mal24_g14284	6237
Mal24_g14285	696
Mal24_g14286	727
Mal24_g14287	2168
Mal24_g14288	1582
Mal24_g14289	2183
Mal24_g1429	3108
Mal24_g14290	311
Mal24_g14291	479
Mal24_g14292	769
Mal24_g14293	9675
Mal24_g14294	1103
Mal24_g14295	1299
Mal24_g14296	540
Mal24_g14297	347
Mal24_g14298	586
Mal24_g14299	6613
Mal24_g143	2977
Mal24_g1430	4487
Mal24_g14300	1345
Mal24_g14301	1540
Mal24_g14302	1720
Mal24_g14303	1088
Mal24_g14304	4698
Mal24_g14305	350
Mal24_g14306	1169
Mal24_g14307	216
Mal24_g14308	465
Mal24_g14309	977
Mal24_g1431	1279
Mal24_g14310	630
Mal24_g14311	359
Mal24_g14312	1963
Mal24_g14313	1341
Mal24_g14314	1275
Mal24_g14315	4499
Mal24_g14316	2616
Mal24_g14317	2813
Mal24_g14318	1914
Mal24_g14319	1465
Mal24_g1432	171
Mal24_g14320	1946
Mal24_g14321	725
Mal24_g14322	1244
Mal24_g14323	909
Mal24_g14324	1336
Mal24_g14325	775
Mal24_g14326	882
Mal24_g14327	1599
Mal24_g14328	1858
Mal24_g14329	2811
Mal24_g1433	1267
Mal24_g14330	236
Mal24_g14331	4643
Mal24_g14332	270
Mal24_g14333	2215
Mal24_g14334	4055
Mal24_g14335	558
Mal24_g14336	512
Mal24_g14337	6955
Mal24_g14338	2016
Mal24_g14339	3835
Mal24_g1434	884
Mal24_g14340	1819
Mal24_g14341	3991
Mal24_g14342	7229
Mal24_g14343	1703
Mal24_g14344	261
Mal24_g14345	2045
Mal24_g14346	3319
Mal24_g14347	2742
Mal24_g14348	1719
Mal24_g14349	8000
Mal24_g1435	800
Mal24_g14350	7741
Mal24_g14351	6944
Mal24_g14352	2805
Mal24_g14353	4399
Mal24_g14354	3093
Mal24_g14355	862
Mal24_g14356	392
Mal24_g14357	3383
Mal24_g14358	1676
Mal24_g14359	5692
Mal24_g1436	809
Mal24_g14360	3259
Mal24_g14361	1896
Mal24_g14362	624
Mal24_g14363	657
Mal24_g14364	2238
Mal24_g14365	17499
Mal24_g14366	2964
Mal24_g14367	2890
Mal24_g14368	2079
Mal24_g14369	2243
Mal24_g1437	964
Mal24_g14370	1090
Mal24_g14371	993
Mal24_g14372	1896
Mal24_g14373	685
Mal24_g14374	2344
Mal24_g14375	7152
Mal24_g14376	802
Mal24_g14377	994
Mal24_g14378	1156
Mal24_g14379	1005
Mal24_g1438	1014
Mal24_g14380	4056
Mal24_g14381	2530
Mal24_g14382	4073
Mal24_g14383	649
Mal24_g14384	287
Mal24_g14385	297
Mal24_g14386	2030
Mal24_g14387	3685
Mal24_g14388	5387
Mal24_g14389	5492
Mal24_g1439	6952
Mal24_g14390	621
Mal24_g14391	1425
Mal24_g14392	731
Mal24_g14393	962
Mal24_g14394	982
Mal24_g14395	1542
Mal24_g14396	4775
Mal24_g14397	3309
Mal24_g14398	2089
Mal24_g14399	1164
Mal24_g144	2818
Mal24_g1440	9076
Mal24_g14400	3494
Mal24_g14401	393
Mal24_g14402	1188
Mal24_g14403	2685
Mal24_g14404	1299
Mal24_g14405	3899
Mal24_g14406	387
Mal24_g14407	487
Mal24_g14408	4315
Mal24_g14409	692
Mal24_g1441	2767
Mal24_g14410	440
Mal24_g14411	499
Mal24_g14412	7232
Mal24_g14413	2312
Mal24_g14414	397
Mal24_g14415	2131
Mal24_g14416	4861
Mal24_g14417	316
Mal24_g14418	915
Mal24_g14419	2181
Mal24_g1442	555
Mal24_g14420	1486
Mal24_g14421	1950
Mal24_g14422	1554
Mal24_g14423	10436
Mal24_g14424	3966
Mal24_g14425	6384
Mal24_g14426	4330
Mal24_g14427	868
Mal24_g14428	2614
Mal24_g14429	2643
Mal24_g1443	686
Mal24_g14430	3011
Mal24_g14431	4240
Mal24_g14432	2191
Mal24_g14433	1279
Mal24_g14434	1067
Mal24_g14435	2150
Mal24_g14436	343
Mal24_g14437	3791
Mal24_g14438	2522
Mal24_g14439	1468
Mal24_g1444	364
Mal24_g14440	3927
Mal24_g14441	6889
Mal24_g14442	4399
Mal24_g14443	1304
Mal24_g14444	1595
Mal24_g14445	1318
Mal24_g14446	485
Mal24_g14447	3314
Mal24_g14448	574
Mal24_g14449	3944
Mal24_g1445	788
Mal24_g14450	442
Mal24_g14451	234
Mal24_g14452	981
Mal24_g14453	1257
Mal24_g14454	442
Mal24_g14455	769
Mal24_g14456	1694
Mal24_g14457	8109
Mal24_g14458	439
Mal24_g14459	2081
Mal24_g1446	189
Mal24_g14460	1199
Mal24_g14461	386
Mal24_g14462	1081
Mal24_g14463	188
Mal24_g14464	1945
Mal24_g14465	4963
Mal24_g14466	3387
Mal24_g14467	492
Mal24_g14468	756
Mal24_g14469	788
Mal24_g1447	877
Mal24_g14470	914
Mal24_g14471	2304
Mal24_g14472	1981
Mal24_g14473	3964
Mal24_g14474	2217
Mal24_g14475	534
Mal24_g14476	2146
Mal24_g14477	904
Mal24_g14478	4059
Mal24_g14479	1835
Mal24_g1448	772
Mal24_g14480	212
Mal24_g14481	211
Mal24_g14482	353
Mal24_g14483	6307
Mal24_g14484	2099
Mal24_g14485	2125
Mal24_g14486	712
Mal24_g14487	5934
Mal24_g14488	177
Mal24_g14489	29730
Mal24_g1449	1519
Mal24_g14490	797
Mal24_g14491	4840
Mal24_g14492	2399
Mal24_g14493	594
Mal24_g14494	1972
Mal24_g14495	1123
Mal24_g14496	3013
Mal24_g14497	2066
Mal24_g14498	1112
Mal24_g14499	1527
Mal24_g145	4293
Mal24_g1450	373
Mal24_g14500	3687
Mal24_g14501	3415
Mal24_g14502	2543
Mal24_g14503	824
Mal24_g14504	1110
Mal24_g14505	794
Mal24_g14506	1403
Mal24_g14507	1344
Mal24_g14508	1588
Mal24_g14509	3776
Mal24_g1451	2430
Mal24_g14510	1459
Mal24_g14511	352
Mal24_g14512	1923
Mal24_g14513	2161
Mal24_g14514	1098
Mal24_g14515	4671
Mal24_g14516	867
Mal24_g14517	2237
Mal24_g14518	2105
Mal24_g14519	281
Mal24_g1452	1961
Mal24_g14520	13864
Mal24_g14521	1030
Mal24_g14522	2224
Mal24_g14523	309
Mal24_g14524	297
Mal24_g14525	1434
Mal24_g14526	1016
Mal24_g14527	1431
Mal24_g14528	177
Mal24_g14529	7289
Mal24_g1453	395
Mal24_g14530	659
Mal24_g14531	1123
Mal24_g14532	1088
Mal24_g14533	1494
Mal24_g14534	2110
Mal24_g14535	2496
Mal24_g14536	2160
Mal24_g14537	19789
Mal24_g14538	10542
Mal24_g14539	3037
Mal24_g1454	1683
Mal24_g14540	8865
Mal24_g14541	719
Mal24_g14542	2895
Mal24_g14543	719
Mal24_g14544	3713
Mal24_g14545	2343
Mal24_g14546	2612
Mal24_g14547	799
Mal24_g14548	515
Mal24_g14549	4409
Mal24_g1455	1701
Mal24_g14550	1670
Mal24_g14551	1417
Mal24_g14552	336
Mal24_g14553	1154
Mal24_g14554	1139
Mal24_g14555	1173
Mal24_g14556	981
Mal24_g14557	1159
Mal24_g14558	924
Mal24_g14559	1007
Mal24_g1456	2937
Mal24_g14560	248
Mal24_g14561	459
Mal24_g14562	5021
Mal24_g14563	2288
Mal24_g14564	1826
Mal24_g14565	640
Mal24_g14566	2261
Mal24_g14567	5738
Mal24_g14568	2762
Mal24_g14569	1945
Mal24_g1457	1635
Mal24_g14570	2752
Mal24_g14571	1888
Mal24_g14572	3184
Mal24_g14573	3439
Mal24_g14574	1175
Mal24_g14575	1138
Mal24_g14576	3289
Mal24_g14577	2950
Mal24_g14578	1037
Mal24_g14579	1418
Mal24_g1458	748
Mal24_g14580	1725
Mal24_g14581	297
Mal24_g14582	3399
Mal24_g14583	1091
Mal24_g14584	992
Mal24_g14585	2820
Mal24_g14586	1489
Mal24_g14587	2229
Mal24_g14588	928
Mal24_g14589	5262
Mal24_g1459	1144
Mal24_g14590	1205
Mal24_g14591	1156
Mal24_g14592	1436
Mal24_g14593	1271
Mal24_g14594	3468
Mal24_g14595	629
Mal24_g14596	1751
Mal24_g14597	1654
Mal24_g14598	1091
Mal24_g14599	793
Mal24_g146	3279
Mal24_g1460	9183
Mal24_g14600	1273
Mal24_g14601	557
Mal24_g14602	3802
Mal24_g14603	3142
Mal24_g14604	1083
Mal24_g14605	2369
Mal24_g14606	10732
Mal24_g14607	6560
Mal24_g14608	1143
Mal24_g14609	583
Mal24_g1461	5542
Mal24_g14610	700
Mal24_g14611	551
Mal24_g14612	3015
Mal24_g14613	487
