geneid	length
Cre03.g199090	4129
Cre03.g199100	5202
Cre03.g199150	1899
Cre03.g199199	558
Cre03.g199200	8305
Cre03.g199250	21231
Cre03.g199300	1816
Cre03.g199311	8092
Cre03.g199400	1912
Cre03.g199423	2964
Cre03.g199450	2181
Cre03.g199500	8944
Cre03.g199535	744
Cre03.g199550	9826
Cre03.g199600	2673
Cre03.g199647	3718
Cre03.g199650	790
Cre03.g199700	4105
Cre03.g199750	3459
Cre03.g199759	4104
Cre03.g199800	2601
Cre03.g199850	2975
Cre03.g199871	8587
Cre03.g199900	1777
Cre03.g199950	2862
Cre03.g199983	1828
Cre03.g200000	1558
Cre03.g200050	484
Cre03.g200095	3721
Cre03.g200100	2849
Cre03.g200150	4988
Cre03.g200200	27752
Cre03.g200207	927
Cre03.g200250	2246
Cre03.g200319	11777
Cre03.g200350	3309
Cre03.g200351	2839
Cre03.g200400	2150
Cre03.g200431	2652
Cre03.g200450	1588
Cre03.g200500	9680
Cre03.g200543	4333
Cre03.g200550	2298
Cre03.g200600	7266
Cre03.g200650	1725
Cre03.g200651	1377
Cre03.g200655	4217
Cre03.g200700	658
Cre03.g200750	8827
Cre03.g200767	1366
Cre03.g200800	9531
Cre03.g200850	8993
Cre03.g200879	1792
Cre03.g200900	11961
Cre03.g200950	417
Cre03.g200991	1775
Cre03.g201000	4414
Cre03.g201050	467
Cre03.g201100	6294
Cre03.g201103	5145
Cre03.g201150	10153
Cre03.g201200	5285
Cre03.g201215	666
Cre03.g201250	1573
Cre03.g201300	2796
Cre03.g201301	7726
Cre03.g201327	1515
Cre03.g201332	2683
Cre03.g201350	1971
Cre03.g201400	4190
Cre03.g201439	1761
Cre03.g201450	16989
Cre03.g201500	445
Cre03.g201550	5344
Cre03.g201552	5374
Cre03.g201600	4665
Cre03.g201650	11058
Cre03.g201664	3161
Cre03.g201700	11526
Cre03.g201750	1458
Cre03.g201776	1955
Cre03.g201850	4091
Cre03.g201851	6027
Cre03.g201888	2137
Cre03.g201900	3479
Cre03.g201950	7766
Cre03.g202000	14528
Cre03.g202001	9814
Cre03.g202100	4449
Cre03.g202113	2452
Cre03.g202150	8600
Cre03.g202200	22922
Cre03.g202202	5300
Cre03.g202250	4115
Cre03.g202300	21440
Cre03.g202337	1218
Cre03.g202339	1059
Cre03.g202350	11631
Cre03.g202400	4125
Cre03.g202449	6436
Cre03.g202450	16923
Cre03.g202500	6399
Cre03.g202550	3402
Cre03.g202561	4556
Cre03.g202600	10981
Cre03.g202650	1267
Cre03.g202673	5138
Cre03.g202700	13839
Cre03.g202750	11084
Cre03.g202850	11345
Cre03.g202851	4091
Cre03.g202875	6478
Cre03.g202897	4508
Cre03.g202900	11933
Cre03.g202950	5090
Cre03.g203000	5325
Cre03.g203009	2782
Cre03.g203050	4690
Cre03.g203100	3791
Cre03.g203121	1141
Cre03.g203150	3415
Cre03.g203200	5555
Cre03.g203233	3088
Cre03.g203250	5432
Cre03.g203300	14057
Cre03.g203345	13569
Cre03.g203350	5025
Cre03.g203351	5596
Cre03.g203450	796
Cre03.g203451	15344
Cre03.g203457	1883
Cre03.g203500	10231
Cre03.g203550	3135
Cre03.g203569	2155
Cre03.g203600	4208
Cre03.g203650	1136
Cre03.g203700	11034
Cre03.g203730	2905
Cre03.g203750	3105
Cre03.g203793	5379
Cre03.g203800	371
Cre03.g203850	2283
Cre03.g203900	990
Cre03.g203950	1744
Cre03.g204000	278
Cre03.g204017	3261
Cre03.g204050	5985
Cre03.g204100	3175
Cre03.g204129	2635
Cre03.g204150	4280
Cre03.g204200	297
Cre03.g204250	8400
Cre03.g204300	2059
Cre03.g204350	2817
Cre03.g204353	2223
Cre03.g204400	2120
Cre03.g204450	4758
Cre03.g204465	5732
Cre03.g204500	4214
Cre03.g204577	3146
Cre03.g204600	4613
Cre03.g204601	2021
Cre03.g204602	1193
Cre03.g204650	1438
Cre03.g204689	6835
Cre03.g204750	1928
Cre03.g204752	2122
Cre03.g204800	2129
Cre03.g204801	4585
Cre03.g204850	406
Cre03.g204900	6461
Cre03.g204913	5219
Cre03.g204950	2582
Cre03.g205000	3930
Cre03.g205025	2140
Cre03.g205050	1809
Cre03.g205137	8755
Cre03.g205150	2914
Cre03.g205200	1233
Cre03.g205249	3150
Cre03.g205250	2767
Cre03.g205300	6604
Cre03.g205350	10366
Cre03.g205361	1522
Cre03.g205400	4838
Cre03.g205428	1068
Cre03.g205450	6495
Cre03.g205473	1967
Cre03.g205500	7852
Cre03.g205550	10563
Cre03.g205585	5897
Cre03.g205600	630
Cre03.g205650	3159
Cre03.g205697	4946
Cre03.g205700	12949
Cre03.g205750	2015
Cre03.g205800	2057
Cre03.g205809	2605
Cre03.g205850	6920
Cre03.g205900	7088
Cre03.g205921	3110
Cre03.g205950	1533
Cre03.g206000	1824
Cre03.g206033	5842
Cre03.g206145	3566
Cre03.g206200	15949
Cre03.g206201	4621
Cre03.g206202	7249
Cre03.g206203	11668
Cre03.g206250	1101
Cre03.g206350	8056
Cre03.g206351	11746
Cre03.g206369	11363
Cre03.g206450	192
Cre03.g206452	221
Cre03.g206481	1776
Cre03.g206500	4222
Cre03.g206550	3609
Cre03.g206593	3031
Cre03.g206600	3480
Cre03.g206650	10430
Cre03.g206700	5305
Cre03.g206705	2602
Cre03.g206750	1963
Cre03.g206800	3767
Cre03.g206817	9552
Cre03.g206850	1086
Cre03.g206900	8655
Cre03.g206929	2995
Cre03.g206950	8499
Cre03.g207000	1627
Cre03.g207041	2732
Cre03.g207050	383
Cre03.g207100	310
Cre03.g207150	5055
Cre03.g207152	207
Cre03.g207153	1586
Cre03.g207200	6537
Cre03.g207250	7492
Cre03.g207265	5318
Cre03.g207350	538
Cre03.g207351	3484
Cre03.g207377	1218
Cre03.g207400	9546
Cre03.g207500	3076
Cre03.g207502	2040
Cre03.g207550	2864
Cre03.g207600	5690
Cre03.g207601	2906
Cre03.g207650	3934
Cre03.g207700	3385
Cre03.g207713	3598
Cre03.g207750	34459
Cre03.g207800	4047
Cre03.g207825	3577
Cre03.g207900	4458
Cre03.g207901	3509
Cre03.g207918	1441
Cre03.g207950	8091
Cre03.g208000	368
Cre03.g208049	5795
Cre03.g208050	614
Cre03.g208100	4181
Cre03.g208161	3730
Cre03.g208273	9676
Cre03.g208497	3715
Cre03.g208551	2264
Cre03.g208721	4782
Cre03.g208833	15544
Cre03.g209281	4896
Cre03.g209393	1534
Cre03.g209505	933
Cre03.g209617	6630
Cre03.g209729	5007
Cre03.g209841	1029
Cre03.g209953	9480
Cre03.g210065	9682
Cre03.g210177	1552
Cre03.g210289	6221
Cre03.g210401	2225
Cre03.g210513	2017
Cre03.g210625	7780
Cre03.g210737	12853
Cre03.g210849	17153
Cre03.g210961	2259
Cre03.g211073	3464
Cre03.g211185	3238
Cre03.g211297	8962
Cre03.g211409	2402
Cre03.g211521	1629
Cre03.g211745	5766
Cre03.g211857	3159
Cre03.g211969	8069
Cre03.g212081	5233
Cre03.g212305	3402
Cre03.g212417	4001
Cre03.g212529	1169
Cre03.g212641	15524
Cre03.g212753	1307
Cre03.g212865	5999
Cre03.g212977	15662
Cre03.g213089	5316
Cre03.g213201	6406
Cre03.g213313	2336
Cre03.g213425	1466
Cre03.g213537	2954
Cre03.g800279	21751
Cre03.g800280	1165
Cre03.g800281	2566
Cre03.g800282	1238
Cre03.g800283	981
Cre03.g800284	3227
Cre03.g800285	869
Cre03.g800286	270
Cre03.g800287	3337
Cre03.g800288	287
Cre03.g800289	2105
Cre03.g800290	2107
Cre03.g800291	1370
Cre03.g800292	708
Cre03.g800293	18273
Cre03.g800294	2742
Cre03.g800295	5018
Cre03.g800296	1512
Cre03.g800297	555
Cre03.g800299	502
Cre03.g800300	3338
Cre03.g800301	375
Cre03.g800302	224
Cre03.g800303	6896
Cre03.g800304	1418
Cre03.g800305	1016
Cre03.g800306	752
Cre03.g800308	1709
Cre03.g800309	669
Cre03.g800310	50215
Cre03.g800311	183
Cre03.g800312	732
Cre03.g800313	335
Cre03.g800314	2012
Cre03.g800315	2420
Cre03.g800316	1045
Cre03.g800317	4732
Cre03.g800318	2345
Cre03.g800319	2037
Cre03.g800320	268
Cre03.g800321	250
Cre03.g800322	1053
Cre03.g800323	2649
Cre03.g800324	1179
Cre03.g800325	745
Cre03.g800326	2616
Cre03.g800327	1749
Cre03.g800328	3518
Cre03.g800329	6739
Cre03.g800330	4953
Cre03.g800331	1186
Cre03.g800332	344
Cre03.g800333	8475
Cre03.g800334	5196
Cre03.g800335	9386
Cre03.g800336	486
Cre03.g800337	1453
Cre03.g800338	461
Cre03.g800339	1581
Cre03.g800340	1112
Cre03.g800341	245
Cre03.g800342	310
Cre03.g800343	1158
Cre03.g800344	1316
Cre03.g800345	1605
Cre03.g800346	1270
Cre03.g800347	1193
Cre03.g800348	5784
Cre03.g800349	5271
Cre03.g800350	3019
Cre03.g800351	991
Cre03.g800353	1713
Cre03.g800354	2708
Cre03.g800355	2849
Cre03.g800356	4587
Cre03.g800357	1025
Cre03.g800358	370
Cre03.g800359	223
Cre03.g800360	338
Cre03.g800361	6023
Cre03.g800362	957
Cre03.g800363	341
Cre03.g800364	1878
Cre03.g800365	3921
Cre03.g800366	175
Cre03.g800367	1326
Cre03.g800368	710
Cre03.g800369	960
Cre03.g800370	996
Cre03.g800371	2451
Cre03.g800372	2233
Cre03.g800373	1495
Cre03.g800374	2970
Cre03.g800375	2265
Cre03.g800376	5271
Cre03.g800377	2743
Cre03.g800378	2608
Cre03.g800379	2063
Cre03.g800380	4088
Cre03.g800381	4088
Cre03.g800382	3298
Cre03.g800383	1834
Cre03.g800384	9386
Cre03.g800385	646
Cre03.g800386	2755
Cre03.g800387	226
Cre03.g800388	1065
Cre03.g800389	264
Cre03.g800390	427
Cre03.g800391	2960
Cre03.g800392	996
Cre03.g800393	212
Cre03.g800394	8602
Cre03.g800395	6896
Cre03.g800396	3682
Cre03.g800397	4393
Cre03.g800399	2929
Cre03.g800400	1842
Cre03.g800401	1304
Cre03.g800402	2742
Cre03.g800403	5018
Cre03.g800404	1505
Cre03.g800405	1883
Cre03.g800406	2742
Cre03.g800407	5018
Cre03.g800408	1612
Cre03.g800409	568
Cre03.g800410	1241
Cre03.g800411	3474
Cre03.g800412	5751
Cre03.g800413	1926
Cre03.g800414	3926
Cre03.g800415	2076
Cre03.g800416	1429
Cre03.g800417	2034
Cre03.g800418	6345
Cre03.g800419	248
Cre03.g800420	4377
Cre03.g800421	5256
Cre03.g800422	1279
Cre03.g800423	4582
Cre03.g800424	1979
Cre04.g211599	1030
Cre04.g211600	2093
Cre04.g211650	2668
Cre04.g211700	2756
Cre04.g211750	3166
Cre04.g211800	450
Cre04.g211850	1700
Cre04.g211900	3796
Cre04.g211950	1759
Cre04.g212050	5611
Cre04.g212100	5321
Cre04.g212150	2286
Cre04.g212200	12673
Cre04.g212250	2193
Cre04.g212300	6983
Cre04.g212350	237
Cre04.g212400	2656
Cre04.g212401	1562
Cre04.g212450	2431
Cre04.g212500	4570
Cre04.g212550	3561
Cre04.g212600	1483
Cre04.g212650	1946
Cre04.g212700	8298
Cre04.g212900	4417
Cre04.g213000	2653
Cre04.g213050	1837
Cre04.g213100	1691
Cre04.g213150	3552
Cre04.g213250	6058
Cre04.g213300	2211
Cre04.g213350	10900
Cre04.g213400	1608
Cre04.g213450	2256
Cre04.g213500	5198
Cre04.g213650	4414
Cre04.g213652	17821
Cre04.g213750	5492
Cre04.g213751	6055
Cre04.g213761	3319
Cre04.g213800	3263
Cre04.g213873	7289
Cre04.g213900	2680
Cre04.g213904	1864
Cre04.g213905	11059
Cre04.g213950	6313
Cre04.g213985	1842
Cre04.g214000	10979
Cre04.g214050	2323
Cre04.g214097	5574
Cre04.g214100	1183
Cre04.g214150	4922
Cre04.g214200	7956
Cre04.g214250	4404
Cre04.g214321	9918
Cre04.g214350	6204
Cre04.g214351	6619
Cre04.g214433	2288
Cre04.g214500	2478
Cre04.g214501	4860
Cre04.g214502	2684
Cre04.g214503	2082
Cre04.g214504	8851
Cre04.g214545	23594
Cre04.g214550	492
Cre04.g214600	4735
Cre04.g214612	342
Cre04.g214650	9393
Cre04.g214657	5858
Cre04.g214690	4803
Cre04.g214700	2752
Cre04.g214750	2369
Cre04.g214800	599
Cre04.g214850	5606
Cre04.g214900	2496
Cre04.g215000	2206
Cre04.g215001	5603
Cre04.g215050	887
Cre04.g215100	2810
Cre04.g215150	6985
Cre04.g215200	521
Cre04.g215250	11774
Cre04.g215350	5645
Cre04.g215400	7413
Cre04.g215450	8109
Cre04.g215500	6075
Cre04.g215550	1583
Cre04.g215600	3040
Cre04.g215650	3144
Cre04.g215700	8634
Cre04.g215702	802
Cre04.g215750	2216
Cre04.g215800	20438
Cre04.g215850	3680
Cre04.g215900	4671
Cre04.g215950	5501
Cre04.g216000	11018
Cre04.g216050	32385
Cre04.g216100	1965
Cre04.g216102	2073
Cre04.g216150	677
Cre04.g216200	1399
Cre04.g216250	260
Cre04.g216300	530
Cre04.g216350	1817
Cre04.g216500	5392
Cre04.g216550	771
Cre04.g216600	2592
Cre04.g216650	2529
Cre04.g216700	5841
Cre04.g216737	3011
Cre04.g216774	2836
Cre04.g216811	1292
Cre04.g216826	1660
Cre04.g216850	3879
Cre04.g216875	6845
Cre04.g216902	3127
Cre04.g216950	2118
Cre04.g217000	2417
Cre04.g217050	3119
Cre04.g217100	4443
Cre04.g217150	2320
Cre04.g217200	4472
Cre04.g217220	1653
Cre04.g217350	4360
Cre04.g217400	7603
Cre04.g217450	1620
Cre04.g217500	2600
Cre04.g217550	3919
Cre04.g217700	4783
Cre04.g217750	4885
Cre04.g217850	7120
Cre04.g217900	3304
Cre04.g217903	3390
Cre04.g217904	2790
Cre04.g217905	2572
Cre04.g217906	459
Cre04.g217907	6352
Cre04.g217908	12369
Cre04.g217909	7476
Cre04.g217910	1542
Cre04.g217911	8706
Cre04.g217912	2537
Cre04.g217913	3984
Cre04.g217914	5539
Cre04.g217915	4014
Cre04.g217916	1967
Cre04.g217917	9604
Cre04.g217919	6230
Cre04.g217920	8950
Cre04.g217921	3918
Cre04.g217922	4490
Cre04.g217924	1601
Cre04.g217927	3581
Cre04.g217928	3612
Cre04.g217929	2327
Cre04.g217930	4985
Cre04.g217931	2082
Cre04.g217932	340
Cre04.g217933	1065
Cre04.g217934	891
Cre04.g217935	9137
Cre04.g217936	1512
Cre04.g217937	1346
Cre04.g217939	1449
Cre04.g217940	3798
Cre04.g217941	5672
Cre04.g217943	2792
Cre04.g217944	4981
Cre04.g217945	6453
Cre04.g217946	7646
Cre04.g217947	8380
Cre04.g217948	14088
Cre04.g217949	4687
Cre04.g217950	11169
Cre04.g217951	4114
Cre04.g217952	1709
Cre04.g217953	8935
Cre04.g217954	16879
Cre04.g217955	4034
Cre04.g217966	629
Cre04.g217967	554
Cre04.g217968	985
Cre04.g217972	296
Cre04.g217975	1180
Cre04.g217986	5097
Cre04.g217991	15477
Cre04.g218000	3137
Cre04.g218050	29493
Cre04.g218100	1787
Cre04.g218150	10571
Cre04.g218200	3584
Cre04.g218250	1528
Cre04.g218300	6736
Cre04.g218350	1973
Cre04.g218400	6887
Cre04.g218450	3122
Cre04.g218500	2896
Cre04.g218526	1500
Cre04.g218550	2828
Cre04.g218600	3383
Cre04.g218650	6451
Cre04.g218700	483
Cre04.g218750	2879
Cre04.g218800	3233
Cre04.g218850	2146
Cre04.g218900	15187
Cre04.g218950	4350
Cre04.g219000	13468
Cre04.g219100	4773
Cre04.g219150	13136
Cre04.g219200	6004
Cre04.g219250	4499
Cre04.g219300	1809
Cre04.g219350	2853
Cre04.g219400	2405
Cre04.g219450	1514
Cre04.g219500	10851
Cre04.g219550	4579
Cre04.g219576	226
Cre04.g219600	2289
Cre04.g219650	1611
Cre04.g219700	4035
Cre04.g219725	3933
Cre04.g219750	7211
Cre04.g219787	1906
Cre04.g219796	1049
Cre04.g219800	1086
Cre04.g219851	4651
Cre04.g219900	3152
Cre04.g219950	5692
Cre04.g220000	8624
Cre04.g220050	7506
Cre04.g220100	6166
Cre04.g220150	3790
Cre04.g220200	9257
Cre04.g220250	3115
Cre04.g220300	1995
Cre04.g220350	3896
Cre04.g220387	3623
Cre04.g220424	1904
Cre04.g220500	326
Cre04.g220600	5281
Cre04.g220633	1776
Cre04.g220700	1544
Cre04.g220768	8063
Cre04.g220787	2676
Cre04.g220800	1894
Cre04.g220825	805
Cre04.g220850	4965
Cre04.g220900	5840
Cre04.g220950	1793
Cre04.g221000	2338
Cre04.g221050	4522
Cre04.g221100	704
Cre04.g221150	2567
Cre04.g221200	4594
Cre04.g221250	1501
Cre04.g221301	6094
Cre04.g221350	2764
Cre04.g221400	401
Cre04.g221450	4925
Cre04.g221500	6364
Cre04.g221550	4190
Cre04.g221600	2304
Cre04.g221650	4436
Cre04.g221700	2909
Cre04.g221750	2144
Cre04.g221770	867
Cre04.g221800	10468
Cre04.g221850	250
Cre04.g221900	2660
Cre04.g221950	3663
Cre04.g222000	7821
Cre04.g222050	8969
Cre04.g222100	809
Cre04.g222150	3269
Cre04.g222200	1165
Cre04.g222300	5953
Cre04.g222350	1424
Cre04.g222402	4989
Cre04.g222500	3112
Cre04.g222550	9099
Cre04.g222600	2370
Cre04.g222650	7492
Cre04.g222700	4465
Cre04.g222750	2364
Cre04.g222800	5495
Cre04.g222850	264
Cre04.g222950	2469
Cre04.g223000	14144
Cre04.g223050	2177
Cre04.g223100	4021
Cre04.g223150	13531
Cre04.g223200	20256
Cre04.g223250	4473
Cre04.g223300	4177
Cre04.g223350	4594
Cre04.g223375	3092
Cre04.g223400	5629
Cre04.g223450	3029
Cre04.g223500	20759
Cre04.g223550	6471
Cre04.g223600	6801
Cre04.g223650	7388
Cre04.g223700	892
Cre04.g223750	7042
Cre04.g223800	1679
Cre04.g223850	2871
Cre04.g223900	2910
Cre04.g224002	4272
Cre04.g224100	1844
Cre04.g224150	2860
Cre04.g224200	9273
Cre04.g224250	3461
Cre04.g224300	2808
Cre04.g224350	4721
Cre04.g224400	16982
Cre04.g224500	15268
Cre04.g224550	2671
Cre04.g224600	7171
Cre04.g224650	2929
Cre04.g224683	335
Cre04.g224700	3373
Cre04.g224750	1744
Cre04.g224800	655
Cre04.g224850	6642
Cre04.g224867	4513
Cre04.g224883	6908
Cre04.g224899	367
Cre04.g225000	14888
Cre04.g225050	1935
Cre04.g225100	3222
Cre04.g225150	22756
Cre04.g225200	16050
Cre04.g225250	7983
Cre04.g225301	8293
Cre04.g225350	3038
Cre04.g225400	3143
Cre04.g225450	1605
Cre04.g225500	3263
Cre04.g225600	3564
Cre04.g225650	1096
Cre04.g225700	2275
Cre04.g225750	7283
Cre04.g225800	8112
Cre04.g225850	1727
Cre04.g225900	1841
Cre04.g225950	7737
Cre04.g226001	3616
Cre04.g226050	5888
Cre04.g226100	6081
Cre04.g226114	246
Cre04.g226150	6187
Cre04.g226200	7466
Cre04.g226400	5478
Cre04.g226450	5875
Cre04.g226500	643
Cre04.g226550	3184
Cre04.g226600	6055
Cre04.g226700	24941
Cre04.g226750	2919
Cre04.g226800	617
Cre04.g226811	1728
Cre04.g226850	2774
Cre04.g226900	2325
Cre04.g226950	2147
Cre04.g227000	4251
Cre04.g227050	23035
Cre04.g227200	4350
Cre04.g227205	218
Cre04.g227251	15435
Cre04.g227350	4675
Cre04.g227400	9839
Cre04.g227450	1953
Cre04.g227500	18116
Cre04.g227550	8981
Cre04.g227568	587
Cre04.g227600	1843
Cre04.g227650	13378
Cre04.g227700	11655
Cre04.g227750	7066
Cre04.g227800	4718
Cre04.g227850	5246
Cre04.g227900	2960
Cre04.g227950	1427
Cre04.g228000	9881
Cre04.g228050	3804
Cre04.g228100	747
Cre04.g228150	6301
Cre04.g228300	8285
Cre04.g228350	3734
Cre04.g228400	5855
Cre04.g228450	1218
Cre04.g228500	3382
Cre04.g228550	12298
Cre04.g228600	3223
Cre04.g228650	7446
Cre04.g228675	3711
Cre04.g228700	1278
Cre04.g228750	3107
Cre04.g228800	4028
Cre04.g228850	8446
Cre04.g228900	1820
Cre04.g228925	1068
Cre04.g228950	866
Cre04.g229000	2670
Cre04.g229026	1569
Cre04.g229050	3013
Cre04.g229100	925
Cre04.g229163	8200
Cre04.g229226	480
Cre04.g229250	4349
Cre04.g229300	3717
Cre04.g229350	2057
Cre04.g229374	2564
Cre04.g229398	2818
Cre04.g229450	3482
Cre04.g229494	3081
Cre04.g229550	14624
Cre04.g229650	3646
Cre04.g229700	1876
Cre04.g229750	4186
Cre04.g229850	704
Cre04.g229948	10098
Cre04.g230046	1342
Cre04.g230144	10532
Cre04.g230242	1771
Cre04.g230340	2803
Cre04.g230438	7568
Cre04.g230536	3719
Cre04.g230732	2344
Cre04.g230830	1566
Cre04.g230928	3263
Cre04.g231026	4019
Cre04.g231124	531
Cre04.g231222	5038
Cre04.g231418	10336
Cre04.g231516	4517
Cre04.g231614	2142
Cre04.g231908	5053
Cre04.g232006	2267
Cre04.g232104	3441
Cre04.g232202	12173
Cre04.g232402	4134
Cre04.g232502	10930
Cre04.g232602	1155
Cre04.g232702	2926
Cre04.g232802	5880
Cre04.g232902	578
Cre04.g233003	1638
Cre04.g233102	6918
Cre04.g233202	3412
Cre04.g233302	11663
Cre04.g800425	1282
Cre04.g800426	1332
Cre04.g800427	753
Cre04.g800428	3981
Cre04.g800429	217
Cre04.g800430	320
Cre04.g800431	1676
Cre04.g800432	5472
Cre04.g800433	899
Cre04.g800434	229
Cre04.g800435	1302
Cre04.g800436	1251
Cre04.g800437	1093
Cre04.g800438	1711
Cre04.g800439	611
Cre04.g800440	711
Cre04.g800441	2840
Cre04.g800442	829
Cre04.g800443	494
Cre04.g800444	1010
Cre04.g800445	1450
Cre04.g800446	2328
Cre04.g800447	2681
Cre04.g800448	2258
Cre04.g800449	1540
Cre04.g800450	913
Cre04.g800451	4318
Cre04.g800452	4425
Cre04.g800453	4475
Cre04.g800454	4719
Cre04.g800455	3847
Cre04.g800456	973
Cre04.g800457	577
Cre04.g800458	1134
Cre04.g800459	810
Cre04.g800460	603
Cre04.g800461	1328
Cre04.g800462	1800
Cre04.g800463	286
Cre04.g800464	394
Cre04.g800465	7187
Cre04.g800466	1838
Cre04.g800467	2933
Cre04.g800468	293
Cre04.g800469	899
Cre04.g800470	9386
Cre04.g800471	1576
Cre04.g800472	1840
Cre04.g800473	5271
Cre04.g800474	3019
Cre04.g800475	5271
Cre04.g800476	3019
Cre04.g800477	1540
Cre04.g800478	2846
Cre04.g800479	1552
Cre04.g800480	1742
Cre04.g800481	3527
Cre04.g800482	1124
Cre04.g800483	849
Cre04.g800484	1266
Cre04.g800485	514
Cre04.g800486	434
Cre04.g800487	1486
Cre04.g800488	1997
Cre04.g800490	789
Cre04.g800491	937
Cre04.g800492	429
Cre04.g800493	305
Cre04.g800494	5422
Cre04.g800495	1235
Cre04.g800496	2611
Cre04.g800498	1489
Cre04.g800499	926
Cre04.g800500	1243
Cre04.g800501	3161
Cre04.g800502	5380
Cre04.g800503	2084
Cre04.g800504	2743
Cre04.g800505	5018
Cre05.g230600	3327
Cre05.g230650	332
Cre05.g230700	3053
Cre05.g230800	4430
Cre05.g230804	1012
Cre05.g230850	2953
Cre05.g230900	1347
Cre05.g230950	1268
Cre05.g231000	7068
Cre05.g231050	3431
Cre05.g231100	6808
Cre05.g232000	2010
Cre05.g232002	6105
Cre05.g232004	2059
Cre05.g232050	10975
Cre05.g232100	534
Cre05.g232150	3744
Cre05.g232200	2582
Cre05.g232300	5300
Cre05.g232450	7341
Cre05.g232500	10245
Cre05.g232550	7655
Cre05.g232600	6009
Cre05.g232750	4708
Cre05.g232751	5114
Cre05.g232752	2804
Cre05.g232800	378
Cre05.g232850	243
Cre05.g232900	10018
Cre05.g232950	5138
Cre05.g233050	4388
Cre05.g233051	900
Cre05.g233100	7054
Cre05.g233300	1639
Cre05.g233303	8543
Cre05.g233304	3668
Cre05.g233305	2223
Cre05.g233350	2849
Cre05.g233400	3434
Cre05.g233402	1166
Cre05.g233450	4894
Cre05.g233550	12970
Cre05.g233551	8356
Cre05.g233600	5900
Cre05.g233650	15658
Cre05.g233750	3753
Cre05.g233751	489
Cre05.g233800	4569
Cre05.g233850	9494
Cre05.g233900	2178
Cre05.g233950	1279
Cre05.g234050	2199
Cre05.g234100	2613
Cre05.g234150	17206
Cre05.g234200	2887
Cre05.g234250	1499
Cre05.g234300	4171
Cre05.g234350	7808
Cre05.g234400	21856
Cre05.g234500	4267
Cre05.g234550	3128
Cre05.g234600	6007
Cre05.g234636	3500
Cre05.g234637	1373
Cre05.g234638	4217
Cre05.g234639	2430
Cre05.g234640	10489
Cre05.g234641	1477
Cre05.g234642	16008
Cre05.g234644	1954
Cre05.g234645	8429
Cre05.g234647	1348
Cre05.g234648	330
Cre05.g234649	15648
Cre05.g234651	2775
Cre05.g234652	4220
Cre05.g234653	1979
Cre05.g234654	3874
Cre05.g234655	2244
Cre05.g234656	15769
Cre05.g234657	2613
Cre05.g234658	3255
Cre05.g234659	643
Cre05.g234660	1400
Cre05.g234661	3181
Cre05.g234662	2145
Cre05.g234663	5090
Cre05.g234664	2854
Cre05.g234665	4724
Cre05.g234666	2611
Cre05.g234700	14239
Cre05.g234750	1847
Cre05.g234801	5872
Cre05.g234850	12086
Cre05.g235102	4014
Cre05.g235186	1016
Cre05.g235450	5335
Cre05.g235500	5537
Cre05.g235550	14497
Cre05.g235600	5772
Cre05.g235650	2845
Cre05.g235700	1571
Cre05.g235750	7756
Cre05.g235800	2391
Cre05.g235850	5762
Cre05.g235900	7093
Cre05.g235950	4138
Cre05.g236000	8711
Cre05.g236039	3066
Cre05.g236050	34235
Cre05.g236100	38721
Cre05.g236150	2221
Cre05.g236183	2939
Cre05.g236216	7839
Cre05.g236250	19920
Cre05.g236300	4405
Cre05.g236350	2086
Cre05.g236400	11459
Cre05.g236450	1763
Cre05.g236500	14917
Cre05.g236550	2840
Cre05.g236600	7732
Cre05.g236650	7299
Cre05.g236700	6031
Cre05.g236750	3401
Cre05.g236802	6797
Cre05.g236850	19037
Cre05.g236878	10748
Cre05.g236907	3764
Cre05.g236926	4422
Cre05.g236950	3850
Cre05.g237000	1338
Cre05.g237050	1874
Cre05.g237100	396
Cre05.g237150	2739
Cre05.g237200	6734
Cre05.g237250	4873
Cre05.g237283	447
Cre05.g237350	3437
Cre05.g237400	3282
Cre05.g237450	6486
Cre05.g237500	2791
Cre05.g237550	959
Cre05.g237600	9561
Cre05.g237650	5732
Cre05.g237700	193
Cre05.g237750	1943
Cre05.g237800	3637
Cre05.g237850	761
Cre05.g237950	9889
Cre05.g238000	3015
Cre05.g238052	11003
Cre05.g238100	12782
Cre05.g238140	356
Cre05.g238150	5300
Cre05.g238200	1807
Cre05.g238250	8054
Cre05.g238260	4514
Cre05.g238280	1665
Cre05.g238290	3812
Cre05.g238301	2075
Cre05.g238311	2288
Cre05.g238322	2704
Cre05.g238332	3796
Cre05.g238343	2852
Cre05.g238364	412
Cre05.g238374	6910
Cre05.g238400	3081
Cre05.g238450	2464
Cre05.g238500	3881
Cre05.g238550	4553
Cre05.g238600	2443
Cre05.g238650	5303
Cre05.g238687	8549
Cre05.g238800	25048
Cre05.g238850	1611
Cre05.g238900	2459
Cre05.g238935	6373
Cre05.g238950	1342
Cre05.g239000	7844
Cre05.g239050	3845
Cre05.g239100	7232
Cre05.g239151	6136
Cre05.g239200	1791
Cre05.g239250	4000
Cre05.g239300	5583
Cre05.g239350	1200
Cre05.g239400	4621
Cre05.g239450	6608
Cre05.g239500	6087
Cre05.g239550	6111
Cre05.g239600	2526
Cre05.g239650	4983
Cre05.g239700	4357
Cre05.g239750	3237
Cre05.g239800	6653
Cre05.g239850	2849
